run_id,scenario_id,t,x,y,theta,v,omega,e_line,line_loss_flag,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,obstacle_flag,fault_flag,u_L,u_R,sat_flag_L,sat_flag_R,safety_violation,notes
Team05_S1_iter14,S1,73.550,17.8674,0.0817,0.3283,0.2550,-5.3155,-0.0101,0,0.8048,0.5579,0.5168,0.7694,0.3045,0,0,0.8192,-0.1792,0,0,0,
Team05_S1_iter14,S1,73.560,17.8698,0.0825,0.2915,0.2489,-2.8796,-0.0066,0,0.6921,0.2021,0.7900,0.8698,0.3961,0,0,0.6001,0.0399,0,0,0,
Team05_S1_iter14,S1,73.570,17.8722,0.0819,0.2822,0.2567,-0.7024,-0.0058,0,0.6649,0.1087,0.8669,0.8969,0.3838,0,0,0.3817,0.2583,0,0,0,
Team05_S1_iter14,S1,73.580,17.8747,0.0825,0.2960,0.2574,0.6712,-0.0064,0,0.7397,0.1595,0.8530,0.8698,0.3792,0,0,0.2665,0.3735,0,0,0,
Team05_S1_iter14,S1,73.590,17.8771,0.0849,0.3026,0.2551,-0.3174,-0.0059,0,0.6806,0.1247,0.8805,0.9070,0.4154,0,0,0.3602,0.2798,0,0,0,
Team05_S1_iter14,S1,73.600,17.8795,0.0848,0.2880,0.2520,-1.8541,-0.0035,0,0.6087,1.0000,0.9670,0.9225,0.4607,0,0,0.5027,0.1373,0,0,0,
Team05_S1_iter14,S1,73.610,17.8820,0.0898,0.2966,0.2561,0.1324,-0.0036,0,0.5716,1.0000,0.9184,0.9606,0.4092,0,0,0.3125,0.3275,0,0,0,
Team05_S1_iter14,S1,73.620,17.8842,0.0842,0.2630,0.2354,-4.0730,0.0014,0,0.4840,0.9832,0.9813,0.9828,0.5678,0,0,0.7220,-0.0820,0,0,0,
Team05_S1_iter14,S1,73.630,17.8868,0.0802,0.3071,0.2609,4.9022,-0.0043,0,0.6627,1.0000,0.8975,0.9145,0.4531,0,0,-0.1352,0.7752,0,0,0,
Team05_S1_iter14,S1,73.640,17.8892,0.0838,0.3606,0.2598,3.5532,-0.0083,0,0.7657,0.3896,0.7118,0.8109,0.3281,0,0,-0.0085,0.6485,0,0,0,
Team05_S1_iter14,S1,73.650,17.8915,0.0852,0.3283,0.2447,-2.8175,-0.0048,0,0.6594,0.9979,0.8975,0.9121,0.4092,0,0,0.6003,0.0397,0,0,0,
Team05_S1_iter14,S1,73.660,17.8939,0.0821,0.3214,0.2557,-1.1897,-0.0033,0,0.6253,0.9906,0.9670,0.9397,0.4266,0,0,0.4326,0.2074,0,0,0,
Team05_S1_iter14,S1,73.670,17.8964,0.0941,0.3649,0.2626,2.8524,-0.0065,0,0.6909,0.2104,0.7858,0.8877,0.3912,0,0,0.0628,0.5772,0,0,0,
Team05_S1_iter14,S1,73.680,17.8977,0.0989,0.2747,0.1389,-8.7442,0.0055,0,0.3746,0.9039,0.8640,0.0582,0.7177,0,0,1.0000,-0.6419,1,0,0,
Team05_S1_iter14,S1,73.690,17.9001,0.0999,0.2220,0.2447,-4.0262,0.0103,0,0.2945,0.7664,0.5682,0.5407,0.8233,0,0,0.7089,-0.0689,0,0,0,
Team05_S1_iter14,S1,73.700,17.9025,0.1047,0.2088,0.2524,-0.7767,0.0113,0,0.2673,0.7515,0.4137,0.6769,0.7966,0,0,0.4102,0.2298,0,0,0,
Team05_S1_iter14,S1,73.710,17.9050,0.1028,0.1585,0.2536,-4.0941,0.0160,0,0.1868,0.6106,1.0000,0.9222,0.9106,0,0,0.7063,-0.0663,0,0,0,
Team05_S1_iter14,S1,73.720,17.9076,0.1016,0.1671,0.2607,1.6317,0.0142,0,0.2057,0.6947,0.1277,0.8525,0.9088,0,0,0.1798,0.4602,0,0,0,
Team05_S1_iter14,S1,73.730,17.9101,0.0998,0.1675,0.2551,0.9112,0.0129,0,0.2229,0.7351,0.2644,0.7753,0.8316,0,0,0.2303,0.4097,0,0,0,
Team05_S1_iter14,S1,73.740,17.9127,0.1005,0.1964,0.2581,1.5698,0.0111,0,0.3056,0.7613,0.4438,0.6601,0.8179,0,0,0.1788,0.4612,0,0,0,
Team05_S1_iter14,S1,73.750,17.9152,0.0936,0.1841,0.2557,-0.5862,0.0117,0,0.2973,0.7476,0.3807,0.7144,0.8031,0,0,0.3772,0.2628,0,0,0,
Team05_S1_iter14,S1,73.760,17.9177,0.0921,0.2300,0.2620,5.9267,0.0048,0,0.4230,0.9278,0.9146,1.0000,0.6580,0,0,-0.2313,0.8713,0,0,0,
Team05_S1_iter14,S1,73.770,17.9203,0.0812,0.2548,0.2590,1.3822,0.0033,0,0.4693,0.9504,0.9674,0.9784,0.6390,0,0,0.2000,0.4400,0,0,0,
Team05_S1_iter14,S1,73.780,17.9222,0.0779,0.3190,0.1949,8.3530,-0.0076,0,0.7369,0.3084,0.7313,0.8339,0.3652,0,0,-0.5539,1.0000,0,1,0,
Team05_S1_iter14,S1,73.790,17.9247,0.0714,0.3403,0.2655,3.0514,-0.0109,0,0.8000,0.6114,0.4820,0.7724,0.2522,0,0,0.0478,0.5922,0,0,0,
Team05_S1_iter14,S1,73.800,17.9273,0.0809,0.4162,0.2741,5.8870,-0.0175,0,0.9447,0.9775,1.0000,0.6060,0.1336,0,0,-0.2181,0.8581,0,0,0,
Team05_S1_iter14,S1,73.810,17.9290,0.0851,0.3425,0.1902,-7.4792,-0.0080,0,0.7533,0.3914,0.7394,0.8333,0.3259,0,0,1.0000,-0.4351,1,0,0,
Team05_S1_iter14,S1,73.820,17.9313,0.0868,0.3079,0.2481,-3.4812,-0.0038,0,0.6418,1.0000,0.9474,0.9601,0.4569,0,0,0.6558,-0.0158,0,0,0,
Team05_S1_iter14,S1,73.830,17.9338,0.0874,0.2936,0.2580,-1.4646,-0.0021,0,0.5763,1.0000,0.9538,0.9286,0.4800,0,0,0.4512,0.1888,0,0,0,
Team05_S1_iter14,S1,73.840,17.9362,0.0829,0.2851,0.2550,-0.3966,-0.0015,0,0.5433,0.9906,0.9524,0.9290,0.4774,0,0,0.3668,0.2732,0,0,0,
Team05_S1_iter14,S1,73.850,17.9388,0.0936,0.3184,0.2705,4.0598,-0.0060,0,0.6828,0.1714,0.8156,0.8518,0.3746,0,0,-0.0446,0.6846,0,0,0,
Team05_S1_iter14,S1,73.860,17.9406,0.0915,0.2220,0.1894,-8.1843,0.0046,0,0.4321,0.9092,0.8791,0.9797,0.6637,0,0,1.0000,-0.5327,1,0,0,
Team05_S1_iter14,S1,73.870,17.9431,0.0977,0.2411,0.2542,1.7252,0.0025,0,0.4613,0.9637,0.9879,1.0000,0.6075,0,0,0.1538,0.4862,0,0,0,
Team05_S1_iter14,S1,73.880,17.9455,0.0920,0.2001,0.2479,-5.2078,0.0086,0,0.3133,0.8036,0.7158,0.4206,0.7428,0,0,0.8147,-0.1747,0,0,0,
Team05_S1_iter14,S1,73.890,17.9480,0.0850,0.2649,0.2559,4.8142,0.0029,0,0.4392,0.9502,0.9642,1.0000,0.6030,0,0,-0.1314,0.7714,0,0,0,
Team05_S1_iter14,S1,73.900,17.9506,0.0839,0.3315,0.2647,6.0919,-0.0041,0,0.6255,1.0000,0.9717,0.9316,0.4241,0,0,-0.2449,0.8849,0,0,0,
Team05_S1_iter14,S1,73.910,17.9530,0.0751,0.3158,0.2584,1.0700,-0.0052,0,0.6791,0.0138,0.9158,0.9253,0.3923,0,0,0.2297,0.4103,0,0,0,
Team05_S1_iter14,S1,73.920,17.9554,0.0764,0.3971,0.2521,7.5091,-0.0140,0,0.8912,0.8186,0.1147,0.6648,0.2198,0,0,-0.3963,1.0000,0,1,0,
Team05_S1_iter14,S1,73.930,17.9578,0.0753,0.4024,0.2543,-0.8805,-0.0128,0,0.8760,0.8006,0.2530,0.7014,0.2467,0,0,0.4105,0.2295,0,0,0,
Team05_S1_iter14,S1,73.940,17.9601,0.0747,0.4129,0.2590,1.1603,-0.0139,0,0.8709,0.8160,0.1402,0.6480,0.2323,0,0,0.2231,0.4169,0,0,0,
Team05_S1_iter14,S1,73.950,17.9625,0.0805,0.4183,0.2562,0.6201,-0.0145,0,0.8964,0.8625,0.0833,0.7171,0.1926,0,0,0.2635,0.3765,0,0,0,
Team05_S1_iter14,S1,73.960,17.9647,0.0788,0.3736,0.2374,-4.6710,-0.0088,0,0.7790,0.4334,0.6545,0.8297,0.3583,0,0,0.7740,-0.1340,0,0,0,
Team05_S1_iter14,S1,73.970,17.9671,0.0798,0.3954,0.2565,1.5158,-0.0104,0,0.8043,0.6009,0.5373,0.7898,0.3023,0,0,0.1792,0.4608,0,0,0,
Team05_S1_iter14,S1,73.980,17.9694,0.0693,0.3780,0.2558,-0.7773,-0.0094,0,0.7541,0.4995,0.6278,0.7922,0.3001,0,0,0.3941,0.2459,0,0,0,
Team05_S1_iter14,S1,73.990,17.9713,0.0771,0.4658,0.1989,8.2720,-0.0200,0,0.9680,0.9794,0.9447,0.5426,0.1314,0,0,-0.5396,1.0000,0,1,0,
Team05_S1_iter14,S1,74.000,17.9735,0.0791,0.3982,0.2496,-6.5802,-0.0122,0,0.8184,0.7507,0.3338,0.7135,0.2249,0,0,0.9410,-0.3010,0,0,0,
Team05_S1_iter14,S1,74.010,17.9759,0.0827,0.3860,0.2563,-1.5726,-0.0103,0,0.8351,0.5329,0.5534,0.7801,0.3074,0,0,0.4667,0.1733,0,0,0,
Team05_S1_iter14,S1,74.020,17.9782,0.0846,0.3462,0.2531,-2.9722,-0.0067,0,0.7675,0.2377,0.7947,0.8948,0.3308,0,0,0.6028,0.0372,0,0,0,
Team05_S1_iter14,S1,74.030,17.9805,0.0789,0.3201,0.2502,-1.4103,-0.0048,0,0.6703,1.0000,0.9052,0.8771,0.4049,0,0,0.4686,0.1714,0,0,0,
Team05_S1_iter14,S1,74.040,17.9831,0.0779,0.3847,0.2642,5.0590,-0.0106,0,0.8328,0.6146,0.5509,0.7960,0.2668,0,0,-0.1472,0.7872,0,0,0,
Team05_S1_iter14,S1,74.050,17.9855,0.0779,0.4147,0.2596,1.0707,-0.0115,0,0.8179,0.6621,0.4097,0.7626,0.2548,0,0,0.2354,0.4046,0,0,0,
Team05_S1_iter14,S1,74.060,17.9878,0.0789,0.4267,0.2566,0.2509,-0.0116,0,0.8215,0.7056,0.4080,0.7363,0.2866,0,0,0.3104,0.3296,0,0,0,
Team05_S1_iter14,S1,74.070,17.9901,0.0869,0.4307,0.2545,-0.6948,-0.0106,0,0.7631,0.6018,0.5115,0.7787,0.2914,0,0,0.3939,0.2461,0,0,0,
Team05_S1_iter14,S1,74.080,17.9924,0.0870,0.3519,0.2460,-6.7451,-0.0026,0,0.5753,1.0000,0.9653,0.9388,0.4707,0,0,0.9585,-0.3185,0,0,0,
Team05_S1_iter14,S1,74.090,17.9948,0.0931,0.3558,0.2560,0.0242,-0.0025,0,0.6099,0.9729,1.0000,0.9410,0.4527,0,0,0.3222,0.3178,0,0,0,
Team05_S1_iter14,S1,74.100,17.9970,0.1027,0.3071,0.2371,-5.0220,0.0035,0,0.4374,0.9400,0.9556,1.0000,0.6051,0,0,0.8060,-0.1660,0,0,0,
Team05_S1_iter14,S1,74.110,17.9991,0.1024,0.2177,0.2234,-7.7635,0.0131,0,0.2534,0.7078,0.2093,0.7981,0.8699,0,0,1.0000,-0.4517,1,0,0,
Team05_S1_iter14,S1,74.120,18.0016,0.1041,0.2326,0.2564,0.2464,0.0128,0,0.2394,0.7340,0.2560,0.7575,0.8630,0,0,0.3042,0.3358,0,0,0,
Team05_S1_iter14,S1,74.130,18.0041,0.0927,0.2095,0.2532,-1.4348,0.0145,0,0.2314,0.6732,0.0825,0.8847,0.9276,0,0,0.4624,0.1776,0,0,0,
Team05_S1_iter14,S1,74.140,18.0059,0.0891,0.2810,0.1849,8.5489,0.0031,0,0.4727,0.9279,0.9596,1.0000,0.5869,0,0,-0.5889,1.0000,0,1,0,
Team05_S1_iter14,S1,74.150,18.0085,0.0884,0.3175,0.2672,3.2505,-0.0005,0,0.5267,1.0000,0.9863,0.9807,0.5216,0,0,0.0307,0.6093,0,0,0,
Team05_S1_iter14,S1,74.160,18.0109,0.0920,0.3375,0.2583,0.8250,-0.0013,0,0.5121,0.9810,0.9795,0.9420,0.4781,0,0,0.2557,0.3843,0,0,0,
Team05_S1_iter14,S1,74.170,18.0133,0.0889,0.3132,0.2486,-3.0146,0.0023,0,0.4469,0.9319,0.9831,0.9949,0.5315,0,0,0.6127,0.0273,0,0,0,
Team05_S1_iter14,S1,74.180,18.0157,0.0886,0.3165,0.2568,2.7338,-0.0009,0,0.5604,1.0000,0.9951,0.9721,0.5175,0,0,0.0649,0.5751,0,0,0,
Team05_S1_iter14,S1,74.190,18.0181,0.0840,0.3290,0.2566,0.3504,-0.0012,0,0.5747,0.9742,0.9696,0.9818,0.5039,0,0,0.2964,0.3436,0,0,0,
Team05_S1_iter14,S1,74.200,18.0206,0.0845,0.3741,0.2601,4.0382,-0.0058,0,0.7081,0.1197,0.8247,0.8743,0.3766,0,0,-0.0542,0.6942,0,0,0,
Team05_S1_iter14,S1,74.210,18.0230,0.0918,0.3636,0.2554,-0.3125,-0.0053,0,0.6880,0.0289,0.8696,0.8798,0.3745,0,0,0.3570,0.2830,0,0,0,
Team05_S1_iter14,S1,74.220,18.0253,0.0969,0.2846,0.2451,-6.1495,0.0020,0,0.4978,0.9257,1.0000,0.9708,0.5947,0,0,0.9039,-0.2639,0,0,0,
Team05_S1_iter14,S1,74.230,18.0277,0.0913,0.2454,0.2480,-4.2945,0.0071,0,0.3741,0.8436,0.7731,0.2873,0.7224,0,0,0.7304,-0.0904,0,0,0,
Team05_S1_iter14,S1,74.240,18.0303,0.0937,0.3011,0.2704,4.9543,0.0014,0,0.5034,0.9384,0.9560,0.9890,0.5341,0,0,-0.1315,0.7715,0,0,0,
Team05_S1_iter14,S1,74.250,18.0327,0.0929,0.2747,0.2525,-2.0310,0.0039,0,0.4238,0.9350,0.9483,0.9574,0.6240,0,0,0.5176,0.1224,0,0,0,
Team05_S1_iter14,S1,74.260,18.0352,0.0919,0.2645,0.2576,0.7888,0.0030,0,0.4561,0.9193,0.9265,0.9562,0.6068,0,0,0.2553,0.3847,0,0,0,
Team05_S1_iter14,S1,74.270,18.0376,0.0902,0.2629,0.2554,0.8375,0.0020,0,0.4606,0.9416,0.9701,0.9922,0.5901,0,0,0.2385,0.4015,0,0,0,
Team05_S1_iter14,S1,74.280,18.0401,0.0833,0.2831,0.2575,1.5388,0.0002,0,0.5412,1.0000,0.9662,0.9987,0.5230,0,0,0.1798,0.4602,0,0,0,
Team05_S1_iter14,S1,74.290,18.0427,0.0817,0.3337,0.2738,6.1148,-0.0067,0,0.6877,0.2516,0.7742,0.8531,0.3594,0,0,-0.2403,0.8803,0,0,0,
Team05_S1_iter14,S1,74.300,18.0452,0.0803,0.3632,0.2611,1.6069,-0.0084,0,0.7791,0.4110,0.6835,0.8355,0.3425,0,0,0.1836,0.4564,0,0,0,
Team05_S1_iter14,S1,74.310,18.0476,0.0857,0.3664,0.2594,1.3555,-0.0097,0,0.7964,0.5329,0.5703,0.8264,0.2708,0,0,0.2042,0.4358,0,0,0,
Team05_S1_iter14,S1,74.320,18.0500,0.0832,0.3338,0.2541,-4.5154,-0.0044,0,0.6426,0.9751,0.9148,0.9501,0.4283,0,0,0.7451,-0.1051,0,0,0,
Team05_S1_iter14,S1,74.330,18.0525,0.0841,0.3680,0.2615,2.2717,-0.0069,0,0.7263,0.2259,0.7535,0.8197,0.3553,0,0,0.1176,0.5224,0,0,0,
Team05_S1_iter14,S1,74.340,18.0549,0.0889,0.3757,0.2554,-0.6732,-0.0060,0,0.7429,0.1445,0.8463,0.8894,0.4018,0,0,0.3866,0.2534,0,0,0,
Team05_S1_iter14,S1,74.350,18.0573,0.1015,0.3476,0.2597,-4.0811,-0.0012,0,0.5705,0.9771,0.9507,0.9710,0.4610,0,0,0.6986,-0.0586,0,0,0,
Team05_S1_iter14,S1,74.360,18.0584,0.1073,0.2494,0.1219,-9.0340,0.0113,0,0.2539,0.7790,0.4307,0.6654,0.8147,0,0,1.0000,-0.6941,1,0,0,
Team05_S1_iter14,S1,74.370,18.0609,0.1082,0.1948,0.2575,-5.0848,0.0172,0,0.1640,0.5724,1.0000,0.9465,0.9391,0,0,0.7954,-0.1554,0,0,0,
Team05_S1_iter14,S1,74.380,18.0634,0.1070,0.1974,0.2547,-0.7363,0.0180,0,0.1284,0.5632,1.0000,0.9354,0.9677,0,0,0.3961,0.2439,0,0,0,
Team05_S1_iter14,S1,74.390,18.0659,0.1102,0.2309,0.2569,0.9669,0.0168,0,0.1747,0.6314,0.9988,0.9068,0.9727,0,0,0.2332,0.4068,0,0,0,
Team05_S1_iter14,S1,74.400,18.0684,0.1076,0.2070,0.2495,-2.7168,0.0199,0,0.1178,0.5473,0.9530,1.0000,0.9719,0,0,0.5846,0.0554,0,0,0,
Team05_S1_iter14,S1,74.410,18.0710,0.1070,0.2288,0.2639,2.2784,0.0173,0,0.1709,0.5945,1.0000,0.9395,0.9776,0,0,0.1219,0.5181,0,0,0,
Team05_S1_iter14,S1,74.420,18.0735,0.1109,0.2375,0.2570,0.4802,0.0168,0,0.1793,0.6351,0.9838,0.9672,0.9354,0,0,0.2844,0.3556,0,0,0,
Team05_S1_iter14,S1,74.430,18.0759,0.1147,0.2129,0.2545,-3.3752,0.0206,0,0.1228,0.4980,0.9479,1.0000,0.9654,0,0,0.6383,0.0017,0,0,0,
Team05_S1_iter14,S1,74.440,18.0784,0.1185,0.1779,0.2508,-3.3654,0.0244,0,0.0768,0.4260,0.9191,0.8968,1.0000,0,0,0.6420,-0.0020,0,0,0,
Team05_S1_iter14,S1,74.450,18.0809,0.1173,0.1513,0.2535,-3.3161,0.0281,0,0.0620,0.3277,0.8883,0.7196,0.3592,0,0,0.6341,0.0059,0,0,0,
Team05_S1_iter14,S1,74.460,18.0834,0.1229,0.1405,0.2563,0.9001,0.0269,0,0.0623,0.3807,0.8615,0.7889,0.2555,0,0,0.2369,0.4031,0,0,0,
Team05_S1_iter14,S1,74.470,18.0858,0.1086,0.0835,0.2458,-4.9370,0.0325,0,0.0721,0.1899,0.7323,0.3436,0.7455,0,0,0.7914,-0.1514,0,0,0,
Team05_S1_iter14,S1,74.480,18.0867,0.1079,0.1847,0.0833,9.6843,0.0182,0,0.1436,0.6082,0.9641,0.9969,0.9434,0,0,-0.8135,1.0000,0,1,0,
Team05_S1_iter14,S1,74.490,18.0892,0.1161,0.1875,0.2577,0.6427,0.0175,0,0.1656,0.6043,1.0000,0.9647,0.9708,0,0,0.2728,0.3672,0,0,0,
Team05_S1_iter14,S1,74.500,18.0916,0.1233,0.1315,0.2469,-7.0701,0.0257,0,0.0700,0.3768,0.8784,0.8764,0.0771,0,0,0.9882,-0.3482,0,0,0,
Team05_S1_iter14,S1,74.510,18.0940,0.1212,0.0714,0.2404,-6.1961,0.0328,0,0.0435,0.2306,0.7150,0.2885,0.7737,0,0,0.9112,-0.2712,0,0,0,
Team05_S1_iter14,S1,74.520,18.0966,0.1178,0.0950,0.2560,1.6128,0.0307,0,0.0337,0.2993,0.7918,0.5115,0.6159,0,0,0.1687,0.4713,0,0,0,
Team05_S1_iter14,S1,74.530,18.0992,0.1125,0.1490,0.2645,2.8605,0.0273,0,0.0703,0.3699,0.8716,0.7762,0.2570,0,0,0.0651,0.5749,0,0,0,
Team05_S1_iter14,S1,74.540,18.1018,0.1244,0.2050,0.2602,4.4868,0.0219,0,0.0868,0.4760,0.9733,0.9837,1.0000,0,0,-0.0966,0.7366,0,0,0,
Team05_S1_iter14,S1,74.550,18.1029,0.1240,0.1247,0.1190,-8.7726,0.0339,0,0.0282,0.2194,0.6767,0.1461,0.8183,0,0,1.0000,-0.6542,1,0,0,
Team05_S1_iter14,S1,74.560,18.1055,0.1276,0.1288,0.2570,0.3270,0.0335,0,0.0093,0.2479,0.7058,0.1934,0.8549,0,0,0.3082,0.3318,0,0,0,
Team05_S1_iter14,S1,74.570,18.1080,0.1313,0.0932,0.2565,-3.2690,0.0370,0,0.0406,0.2175,0.6004,1.0000,0.9499,0,0,0.6258,0.0142,0,0,0,
Team05_S1_iter14,S1,74.580,18.1106,0.1212,0.0749,0.2539,-3.3600,0.0407,0,0.0000,0.1332,0.5167,0.9631,0.9981,0,0,0.6377,0.0023,0,0,0,
Team05_S1_iter14,S1,74.590,18.1128,0.1218,0.1802,0.2210,7.9091,0.0305,0,0.0183,0.2586,0.7996,0.4990,0.6139,0,0,-0.4735,1.0000,0,1,0,
Team05_S1_iter14,S1,74.600,18.1153,0.1301,0.1743,0.2554,-0.6759,0.0311,0,0.0319,0.2810,0.7945,0.4498,0.6532,0,0,0.3872,0.2528,0,0,0,
Team05_S1_iter14,S1,74.610,18.1176,0.1274,0.1265,0.2384,-7.2125,0.0394,0,0.0027,0.1383,0.5306,0.9943,0.9683,0,0,1.0000,-0.3684,1,0,0,
Team05_S1_iter14,S1,74.620,18.1202,0.1212,0.1519,0.2584,2.1404,0.0367,0,0.0000,0.1664,0.6361,1.0000,0.9614,0,0,0.1242,0.5158,0,0,0,
Team05_S1_iter14,S1,74.630,18.1228,0.1312,0.2083,0.2595,5.1565,0.0305,0,0.0429,0.2983,0.7644,0.5230,0.6199,0,0,-0.1605,0.8005,0,0,0,
Team05_S1_iter14,S1,74.640,18.1246,0.1295,0.1241,0.1849,-7.9392,0.0404,0,0.0251,0.1332,0.5038,0.9549,1.0000,0,0,1.0000,-0.5005,1,0,0,
Team05_S1_iter14,S1,74.650,18.1271,0.1310,0.1318,0.2600,1.3471,0.0387,0,0.0000,0.1844,0.6065,0.9831,1.0000,0,0,0.2073,0.4327,0,0,0,
Team05_S1_iter14,S1,74.660,18.1296,0.1314,0.1199,0.2520,-1.4197,0.0402,0,0.0119,0.1245,0.5360,0.9888,0.9911,0,0,0.4644,0.1756,0,0,0,
Team05_S1_iter14,S1,74.670,18.1322,0.1313,0.1101,0.2551,-0.4335,0.0405,0,0.0361,0.1778,0.5217,0.9558,1.0000,0,0,0.3686,0.2714,0,0,0,
Team05_S1_iter14,S1,74.680,18.1347,0.1380,0.1069,0.2558,-0.0465,0.0404,0,0.0000,0.1474,0.5273,0.9777,1.0000,0,0,0.3342,0.3058,0,0,0,
Team05_S1_iter14,S1,74.690,18.1371,0.1461,0.0493,0.2421,-5.9308,0.0471,0,0.0227,0.0841,0.3567,0.8623,0.7758,0,0,0.8857,-0.2457,0,0,0,
Team05_S1_iter14,S1,74.700,18.1396,0.1427,-0.0340,0.2518,-7.2003,0.0552,0,0.0000,0.0291,0.2110,0.6693,0.9949,0,0,0.9975,-0.3575,1,0,0,
Team05_S1_iter14,S1,74.710,18.1423,0.1424,-0.0125,0.2655,2.7270,0.0518,0,0.0057,0.0465,0.3003,0.7382,0.3415,0,0,0.0800,0.5600,0,0,0,
Team05_S1_iter14,S1,74.720,18.1449,0.1406,-0.0125,0.2559,0.0050,0.0515,0,0.0000,0.0057,0.2744,0.7663,0.4280,0,0,0.3270,0.3130,0,0,0,
Team05_S1_iter14,S1,74.730,18.1474,0.1436,0.0025,0.2597,1.4270,0.0496,0,0.0033,0.0678,0.2840,0.7885,0.5799,0,0,0.1979,0.4421,0,0,0,
Team05_S1_iter14,S1,74.740,18.1499,0.1489,-0.0216,0.2479,-2.8063,0.0526,0,0.0000,0.0211,0.2574,0.7107,0.3027,0,0,0.5949,0.0451,0,0,0,
Team05_S1_iter14,S1,74.750,18.1525,0.1486,-0.0718,0.2615,-4.9110,0.0579,0,0.0000,0.0249,0.1839,0.5837,1.0000,0,0,0.7756,-0.1356,0,0,0,
Team05_S1_iter14,S1,74.760,18.1551,0.1547,-0.0504,0.2560,0.0576,0.0575,0,0.0174,0.0219,0.1512,0.6175,0.9827,0,0,0.3255,0.3145,0,0,0,
Team05_S1_iter14,S1,74.770,18.1576,0.1477,-0.0883,0.2475,-5.5337,0.0636,0,0.0000,0.0020,0.0926,0.4699,0.9297,0,0,0.8452,-0.2052,0,0,0,
Team05_S1_iter14,S1,74.780,18.1603,0.1418,-0.0417,0.2782,5.7592,0.0567,0,0.0257,0.0000,0.1752,0.6247,0.9930,0,0,-0.2025,0.8425,0,0,0,
Team05_S1_iter14,S1,74.790,18.1629,0.1397,-0.0081,0.2599,4.8085,0.0507,0,0.0042,0.0674,0.3173,0.8063,0.4933,0,0,-0.1273,0.7673,0,0,0,
Team05_S1_iter14,S1,74.800,18.1655,0.1414,0.0061,0.2573,1.4948,0.0486,0,0.0151,0.0573,0.3296,0.8256,0.6794,0,0,0.1838,0.4562,0,0,0,
Team05_S1_iter14,S1,74.810,18.1680,0.1338,-0.0106,0.2534,-1.6288,0.0502,0,0.0081,0.0486,0.2973,0.7760,0.5730,0,0,0.4794,0.1606,0,0,0,
Team05_S1_iter14,S1,74.820,18.1706,0.1303,0.0679,0.2574,6.2396,0.0426,0,0.0000,0.1271,0.4598,0.9682,0.9452,0,0,-0.2640,0.9040,0,0,0,
Team05_S1_iter14,S1,74.830,18.1733,0.1273,0.0902,0.2660,2.9139,0.0391,0,0.0141,0.1673,0.5764,1.0000,0.9908,0,0,0.0622,0.5778,0,0,0,
Team05_S1_iter14,S1,74.840,18.1759,0.1371,0.1092,0.2667,2.5405,0.0361,0,0.0452,0.1934,0.6642,1.0000,0.9504,0,0,0.1009,0.5391,0,0,0,
Team05_S1_iter14,S1,74.850,18.1777,0.1470,0.0532,0.1787,-7.8012,0.0458,0,0.0122,0.1131,0.3887,0.8533,0.8192,0,0,1.0000,-0.4850,1,0,0,
Team05_S1_iter14,S1,74.860,18.1796,0.1490,-0.0167,0.1859,-7.9976,0.0558,0,0.0000,0.0087,0.2025,0.6343,1.0000,0,0,1.0000,-0.5082,1,0,0,
Team05_S1_iter14,S1,74.870,18.1821,0.1423,-0.0284,0.2589,-2.1287,0.0577,0,0.0066,0.0253,0.1625,0.5885,1.0000,0,0,0.5136,0.1264,0,0,0,
Team05_S1_iter14,S1,74.880,18.1849,0.1351,0.0199,0.2753,5.6105,0.0510,0,0.0221,0.0418,0.3272,0.8011,0.4858,0,0,-0.1906,0.8306,0,0,0,
Team05_S1_iter14,S1,74.890,18.1876,0.1334,0.0876,0.2667,5.9529,0.0438,0,0.0084,0.0922,0.4257,0.9275,0.9423,0,0,-0.2302,0.8702,0,0,0,
Team05_S1_iter14,S1,74.900,18.1902,0.1329,0.1034,0.2603,1.3321,0.0421,0,0.0186,0.0977,0.4799,0.9622,0.9547,0,0,0.2099,0.4301,0,0,0,
Team05_S1_iter14,S1,74.910,18.1927,0.1362,0.0914,0.2563,0.2773,0.0415,0,0.0000,0.1433,0.4749,0.9443,0.9989,0,0,0.2998,0.3402,0,0,0,
Team05_S1_iter14,S1,74.920,18.1952,0.1320,0.0596,0.2547,-3.0765,0.0448,0,0.0309,0.0539,0.4107,0.9003,0.9054,0,0,0.6102,0.0298,0,0,0,
Team05_S1_iter14,S1,74.930,18.1978,0.1352,0.1008,0.2516,3.2743,0.0406,0,0.0113,0.1032,0.5254,0.9300,0.9915,0,0,0.0074,0.6326,0,0,0,
Team05_S1_iter14,S1,74.940,18.2002,0.1383,0.0683,0.2507,-2.8745,0.0437,0,0.0000,0.0950,0.4222,0.9390,0.9314,0,0,0.5972,0.0428,0,0,0,
Team05_S1_iter14,S1,74.950,18.2027,0.1375,0.0349,0.2502,-2.8281,0.0468,0,0.0000,0.0761,0.3851,0.8882,0.7926,0,0,0.5936,0.0464,0,0,0,
Team05_S1_iter14,S1,74.960,18.2053,0.1441,0.0410,0.2579,0.5321,0.0461,0,0.0309,0.1048,0.3689,0.9045,0.8563,0,0,0.2892,0.3508,0,0,0,
