t,e_line,u_L,u_R,v,omega
11.97,-0.00541121252126875,0.52,0.52,0.48,0
11.98,-0.00556875616488189,0.52,0.52,0.48,0
11.99,-0.00572432125594591,0.52,0.52,0.48,0
12,-0.00587785252292472,0.52,0.52,0.48,0
12.01,-0.00602929541689023,0.52,0.52,0.48,0
12.02,-0.00617859613090332,0.52,0.52,0.48,0
12.03,-0.00632570161913127,0.52,0.52,0.48,0
12.04,-0.00647055961569445,0.52,0.52,0.48,0
12.05,-0.00661311865323652,0.52,0.52,0.48,0
12.06,-0.00675332808121024,0.52,0.52,0.48,0
12.07,-0.00689113808387347,0.52,0.52,0.48,0
12.08,-0.0070264996979885,0.52,0.52,0.48,0
12.09,-0.00715936483021831,0.52,0.52,0.48,0
12.1,-0.0072896862742141,0.52,0.52,0.48,0
12.11,-0.00741741772738737,0.52,0.52,0.48,0
12.12,-0.00754251380736103,0.52,0.52,0.48,0
12.13,-0.00766493006809351,0.52,0.52,0.48,0
12.14,-0.00778462301567024,0.52,0.52,0.48,0
12.15,-0.0079015501237569,0.52,0.52,0.48,0
12.16,-0.00801566984870875,0.52,0.52,0.48,0
12.17,-0.00812694164433094,0.52,0.52,0.48,0
12.18,-0.00823532597628427,0.52,0.52,0.48,0
12.19,-0.0083407843361317,0.52,0.52,0.48,0
12.2,-0.00844327925502015,0.52,0.52,0.48,0
12.21,-0.00854277431699295,0.52,0.52,0.48,0
12.22,-0.00863923417192836,0.52,0.52,0.48,0
12.23,-0.0087326245480992,0.52,0.52,0.48,0
12.24,-0.00882291226434953,0.52,0.52,0.48,0
12.25,-0.00891006524188367,0.52,0.52,0.48,0
12.26,-0.0089940525156637,0.52,0.52,0.48,0
12.27,-0.00907484424541117,0.52,0.52,0.48,0
12.28,-0.00915241172620918,0.52,0.52,0.48,0
12.29,-0.00922672739870115,0.52,0.52,0.48,0
12.3,-0.00929776485888251,0.52,0.52,0.48,0
12.31,-0.00936549886748192,0.52,0.52,0.48,0
12.32,-0.00942990535892865,0.52,0.52,0.48,0
12.33,-0.00949096144990294,0.52,0.52,0.48,0
12.34,-0.00954864544746642,0.52,0.52,0.48,0
12.35,-0.00960293685676942,0.52,0.52,0.48,0
12.36,-0.00965381638833274,0.52,0.52,0.48,0
12.37,-0.00970126596490106,0.52,0.52,0.48,0
12.38,-0.00974526872786577,0.52,0.52,0.48,0
12.39,-0.00978580904325472,0.52,0.52,0.48,0
12.4,-0.00982287250728688,0.52,0.52,0.48,0
12.41,-0.00985644595148998,0.52,0.52,0.48,0
12.42,-0.00988651744737914,0.52,0.52,0.48,0
12.43,-0.00991307631069506,0.52,0.52,0.48,0
12.44,-0.00993611310520008,0.52,0.52,0.48,0
12.45,-0.0099556196460308,0.52,0.52,0.48,0
12.46,-0.00997158900260614,0.52,0.52,0.48,0
12.47,-0.00998401550108975,0.52,0.52,0.48,0
12.48,-0.00999289472640589,0.52,0.52,0.48,0
12.49,-0.00999822352380809,0.52,0.52,0.48,0
12.5,-0.01,0.52,0.52,0.48,0
12.51,-0.00999822352380809,0.52,0.52,0.48,0
12.52,-0.00999289472640589,0.52,0.52,0.48,0
12.53,-0.00998401550108975,0.52,0.52,0.48,0
12.54,-0.00997158900260614,0.52,0.52,0.48,0
12.55,-0.0099556196460308,0.52,0.52,0.48,0
12.56,-0.00993611310520008,0.52,0.52,0.48,0
12.57,-0.00991307631069507,0.52,0.52,0.48,0
12.58,-0.00988651744737914,0.52,0.52,0.48,0
12.59,-0.00985644595148999,0.52,0.52,0.48,0
12.6,-0.00982287250728689,0.52,0.52,0.48,0
12.61,-0.00978580904325472,0.52,0.52,0.48,0
12.62,-0.00974526872786577,0.52,0.52,0.48,0
12.63,-0.00970126596490106,0.52,0.52,0.48,0
12.64,-0.00965381638833274,0.52,0.52,0.48,0
12.65,-0.00960293685676943,0.52,0.52,0.48,0
12.66,-0.00954864544746643,0.52,0.52,0.48,0
12.67,-0.00949096144990295,0.52,0.52,0.48,0
12.68,-0.00942990535892865,0.52,0.52,0.48,0
12.69,-0.00936549886748192,0.52,0.52,0.48,0
12.7,-0.00929776485888251,0.52,0.52,0.48,0
12.71,-0.00922672739870114,0.52,0.52,0.48,0
12.72,-0.00915241172620918,0.52,0.52,0.48,0
12.73,-0.00907484424541117,0.52,0.52,0.48,0
12.74,-0.00899405251566371,0.52,0.52,0.48,0
12.75,-0.00891006524188368,0.52,0.52,0.48,0
12.76,-0.00882291226434954,0.52,0.52,0.48,0
12.77,-0.00873262454809921,0.52,0.52,0.48,0
12.78,-0.00863923417192835,0.52,0.52,0.48,0
12.79,-0.00854277431699294,0.52,0.52,0.48,0
12.8,-0.00844327925502014,0.52,0.52,0.48,0
12.81,-0.00834078433613171,0.52,0.52,0.48,0
12.82,-0.00823532597628428,0.52,0.52,0.48,0
12.83,-0.00812694164433095,0.52,0.52,0.48,0
12.84,-0.00801566984870877,0.52,0.52,0.48,0
12.85,-0.00790155012375691,0.52,0.52,0.48,0
12.86,-0.00778462301567025,0.52,0.52,0.48,0
12.87,-0.0076649300680935,0.52,0.52,0.48,0
12.88,-0.00754251380736105,0.52,0.52,0.48,0
12.89,-0.00741741772738738,0.52,0.52,0.48,0
12.9,-0.00728968627421411,0.52,0.52,0.48,0
12.91,-0.00715936483021832,0.52,0.52,0.48,0
12.92,-0.00702649969798851,0.52,0.52,0.48,0
12.93,-0.00689113808387348,0.52,0.52,0.48,0
12.94,-0.00675332808121025,0.52,0.52,0.48,0
12.95,-0.00661311865323651,0.52,0.52,0.48,0
12.96,-0.00647055961569444,0.52,0.52,0.48,0
12.97,-0.00632570161913125,0.52,0.52,0.48,0
12.98,-0.00617859613090333,0.52,0.52,0.48,0
12.99,-0.00602929541689025,0.52,0.52,0.48,0
13,-0.00587785252292474,0.52,0.52,0.48,0
13.01,-0.00572432125594593,0.52,0.52,0.48,0
13.02,-0.00556875616488191,0.52,0.52,0.48,0
13.03,-0.00541121252126874,0.52,0.52,0.48,0
13.04,-0.00525174629961295,0.52,0.52,0.48,0
13.05,-0.00509041415750371,0.52,0.52,0.48,0
13.06,-0.00492727341548292,0.52,0.52,0.48,0
13.07,-0.00476238203667941,0.52,0.52,0.48,0
13.08,-0.00459579860621488,0.52,0.52,0.48,0
13.09,-0.00442758231038902,0.52,0.52,0.48,0
13.1,-0.00425779291565075,0.52,0.52,0.48,0
13.11,-0.00408649074736352,0.52,0.52,0.48,0
13.12,-0.00391373666837203,0.52,0.52,0.48,0
13.13,-0.00373959205737799,0.52,0.52,0.48,0
13.14,-0.0035641187871325,0.52,0.52,0.48,0
13.15,-0.00338737920245292,0.52,0.52,0.48,0
13.16,-0.00320943609807211,0.52,0.52,0.48,0
13.17,-0.00303035269632774,0.52,0.52,0.48,0
13.18,-0.00285019262469977,0.52,0.52,0.48,0
13.19,-0.00266901989320377,0.52,0.52,0.48,0
13.2,-0.00248689887164854,0.52,0.52,0.48,0
13.21,-0.00230389426676591,0.52,0.52,0.48,0
13.22,-0.00212007109922053,0.52,0.52,0.48,0
13.23,-0.0019354946805086,0.52,0.52,0.48,0
13.24,-0.00175023058975277,0.52,0.52,0.48,0
13.25,-0.00156434465040233,0.52,0.52,0.48,0
13.26,-0.00137790290684641,0.52,0.52,0.48,0
13.27,-0.0011909716009487,0.52,0.52,0.48,0
13.28,-0.00100361714851213,0.52,0.52,0.48,0
13.29,-0.00081590611568157,0.52,0.52,0.48,0
13.3,-0.00062790519529314,0.52,0.52,0.48,0
13.31,-0.000439681183178667,0.52,0.52,0.48,0
13.32,-0.000251300954433369,0.52,0.52,0.48,0
13.33,-6.28314396555954e-05,0.52,0.52,0.48,0
13.34,0.000125660398833508,0.52,0.52,0.48,0
13.35,0.000314107590781254,0.52,0.52,0.48,0
13.36,0.00050244318179769,0.52,0.52,0.48,0
13.37,0.000690600257144076,0.52,0.52,0.48,0
13.38,0.000878511965507438,0.52,0.52,0.48,0
13.39,0.00106611154275259,0.52,0.52,0.48,0
13.4,0.00125333233564303,0.52,0.52,0.48,0
13.41,0.00144010782552253,0.52,0.52,0.48,0
13.42,0.00162637165194883,0.52,0.52,0.48,0
13.43,0.00181205763627136,0.52,0.52,0.48,0
13.44,0.00199709980514404,0.52,0.52,0.48,0
13.45,0.00218143241396542,0.52,0.52,0.48,0
13.46,0.00236498997023727,0.52,0.52,0.48,0
13.47,0.00254770725683383,0.52,0.52,0.48,0
13.48,0.00272951935517325,0.52,0.52,0.48,0
13.49,0.0029103616682827,0.52,0.52,0.48,0
13.5,0.00309016994374948,0.52,0.52,0.48,0
13.51,0.00326888029654942,0.52,0.52,0.48,0
13.52,0.00344642923174516,0.52,0.52,0.48,0
13.53,0.00362275366704546,0.52,0.52,0.48,0
13.54,0.00379779095521801,0.52,0.52,0.48,0
13.55,0.00397147890634782,0.52,0.52,0.48,0
13.56,0.00414375580993285,0.52,0.52,0.48,0
13.57,0.00431456045680959,0.52,0.52,0.48,0
13.58,0.00448383216090031,0.52,0.52,0.48,0
13.59,0.00465151078077456,0.52,0.52,0.48,0
13.6,0.00481753674101715,0.52,0.52,0.48,0
13.61,0.0049818510533949,0.52,0.52,0.48,0
13.62,0.00514439533781507,0.52,0.52,0.48,0
13.63,0.00530511184306734,0.52,0.52,0.48,0
13.64,0.00546394346734268,0.52,0.52,0.48,0
13.65,0.00562083377852131,0.52,0.52,0.48,0
13.66,0.00577572703422267,0.52,0.52,0.48,0
13.67,0.00592856820161058,0.52,0.52,0.48,0
13.68,0.00607930297694603,0.52,0.52,0.48,0
13.69,0.00622787780488112,0.52,0.52,0.48,0
13.7,0.00637423989748691,0.52,0.52,0.48,0
13.71,0.0065183372530088,0.52,0.52,0.48,0
13.72,0.00666011867434251,0.52,0.52,0.48,0
13.73,0.00679953378722418,0.52,0.52,0.48,0
13.74,0.00693653305812806,0.52,0.52,0.48,0
13.75,0.00707106781186547,0.52,0.52,0.48,0
13.76,0.00720309024887906,0.52,0.52,0.48,0
13.77,0.00733255346222558,0.52,0.52,0.48,0
13.78,0.00745941145424182,0.52,0.52,0.48,0
13.79,0.00758361915288723,0.52,0.52,0.48,0
13.8,0.0077051324277579,0.52,0.52,0.48,0
13.81,0.00782390810576588,0.52,0.52,0.48,0
13.82,0.00793990398647835,0.52,0.52,0.48,0
13.83,0.0080530788571112,0.52,0.52,0.48,0
13.84,0.00816339250717184,0.52,0.52,0.48,0
13.85,0.00827080574274561,0.52,0.52,0.48,0
13.86,0.0083752804004214,0.52,0.52,0.48,0
13.87,0.00847677936085083,0.52,0.52,0.48,0
13.88,0.00857526656193652,0.52,0.52,0.48,0
13.89,0.00867070701164491,0.52,0.52,0.48,0
13.9,0.00876306680043864,0.52,0.52,0.48,0
13.91,0.00885231311332455,0.52,0.52,0.48,0
13.92,0.00893841424151263,0.52,0.52,0.48,0
13.93,0.00902133959368203,0.52,0.52,0.48,0
13.94,0.00910105970684995,0.52,0.52,0.48,0
13.95,0.00917754625683982,0.52,0.52,0.48,0
13.96,0.00925077206834458,0.52,0.52,0.48,0
13.97,0.00932071112458211,0.52,0.52,0.48,0
13.98,0.00938733857653875,0.52,0.52,0.48,0
13.99,0.00945063075179805,0.52,0.52,0.48,0
14,0.00951056516295153,0.52,0.52,0.48,0
14.01,0.0095671205155883,0.52,0.52,0.48,0
14.02,0.00962027671586085,0.52,0.52,0.48,0
14.03,0.00967001487762436,0.52,0.52,0.48,0
14.04,0.00971631732914674,0.52,0.52,0.48,0
14.05,0.00975916761938747,0.52,0.52,0.48,0
14.06,0.00979855052384247,0.52,0.52,0.48,0
14.07,0.00983445204995329,0.52,0.52,0.48,0
14.08,0.00986685944207868,0.52,0.52,0.48,0
14.09,0.00989576118602651,0.52,0.52,0.48,0
14.1,0.00992114701314478,0.52,0.52,0.48,0
14.11,0.00994300790396999,0.52,0.52,0.48,0
14.12,0.00996133609143172,0.52,0.52,0.48,0
14.13,0.00997612506361225,0.52,0.52,0.48,0
14.14,0.00998736956606018,0.52,0.52,0.48,0
14.15,0.00999506560365731,0.52,0.52,0.48,0
14.16,0.00999921044203816,0.52,0.52,0.48,0
14.17,0.00999980260856137,0.52,0.52,0.48,0
14.18,0.009996841892833,0.52,0.52,0.48,0
14.19,0.00999032934678125,0.52,0.52,0.48,0
14.2,0.00998026728428272,0.52,0.52,0.48,0
14.21,0.0099666592803403,0.52,0.52,0.48,0
14.22,0.009949510169813,0.52,0.52,0.48,0
14.23,0.00992882604569814,0.52,0.52,0.48,0
14.24,0.00990461425696651,0.52,0.52,0.48,0
14.25,0.00987688340595138,0.52,0.52,0.48,0
14.26,0.00984564334529206,0.52,0.52,0.48,0
14.27,0.00981090517443334,0.52,0.52,0.48,0
14.28,0.00977268123568193,0.52,0.52,0.48,0
14.29,0.00973098510982126,0.52,0.52,0.48,0
14.3,0.00968583161128631,0.52,0.52,0.48,0
14.31,0.0096372367829001,0.52,0.52,0.48,0
14.32,0.00958521789017376,0.52,0.52,0.48,0
14.33,0.00952979341517219,0.52,0.52,0.48,0
14.34,0.00947098304994745,0.52,0.52,0.48,0
14.35,0.00940880768954227,0.52,0.52,0.48,0
14.36,0.00934328942456612,0.52,0.52,0.48,0
14.37,0.00927445153334661,0.52,0.52,0.48,0
14.38,0.0092023184736587,0.52,0.52,0.48,0
14.39,0.00912691587403503,0.52,0.52,0.48,0
14.4,0.0090482705246602,0.52,0.52,0.48,0
14.41,0.00896641036785236,0.52,0.52,0.48,0
14.42,0.00888136448813545,0.52,0.52,0.48,0
14.43,0.00879316310190557,0.52,0.52,0.48,0
14.44,0.00870183754669527,0.52,0.52,0.48,0
14.45,0.00860742027003944,0.52,0.52,0.48,0
14.46,0.00850994481794691,0.52,0.52,0.48,0
14.47,0.00840944582298169,0.52,0.52,0.48,0
14.48,0.00830595899195813,0.52,0.52,0.48,0
14.49,0.00819952109325453,0.52,0.52,0.48,0
14.5,0.00809016994374949,0.52,0.52,0.48,0
14.51,0.00797794439538571,0.52,0.52,0.48,0
14.52,0.0078628843213662,0.52,0.52,0.48,0
14.53,0.00774503060198733,0.52,0.52,0.48,0
14.54,0.00762442511011448,0.52,0.52,0.48,0
14.55,0.00750111069630458,0.52,0.52,0.48,0
14.56,0.00737513117358173,0.52,0.52,0.48,0
14.57,0.00724653130187047,0.52,0.52,0.48,0
14.58,0.00711535677209287,0.52,0.52,0.48,0
14.59,0.00698165418993475,0.52,0.52,0.48,0
14.6,0.00684547105928689,0.52,0.52,0.48,0
14.61,0.00670685576536721,0.52,0.52,0.48,0
14.62,0.00656585755752956,0.52,0.52,0.48,0
14.63,0.00642252653176585,0.52,0.52,0.48,0
14.64,0.00627691361290702,0.52,0.52,0.48,0
14.65,0.00612907053652976,0.52,0.52,0.48,0
14.66,0.00597904983057519,0.52,0.52,0.48,0
14.67,0.00582690479668577,0.52,0.52,0.48,0
14.68,0.00567268949126759,0.52,0.52,0.48,0
14.69,0.0055164587062843,0.52,0.52,0.48,0
14.7,0.00535826794978995,0.52,0.52,0.48,0
14.71,0.00519817342620709,0.52,0.52,0.48,0
14.72,0.00503623201635761,0.52,0.52,0.48,0
14.73,0.00487250125725334,0.52,0.52,0.48,0
14.74,0.00470703932165332,0.52,0.52,0.48,0
14.75,0.00453990499739547,0.52,0.52,0.48,0
14.76,0.00437115766650934,0.52,0.52,0.48,0
14.77,0.00420085728411809,0.52,0.52,0.48,0
14.78,0.00402906435713663,0.52,0.52,0.48,0
14.79,0.00385583992277394,0.52,0.52,0.48,0
14.8,0.00368124552684677,0.52,0.52,0.48,0
14.81,0.00350534320191259,0.52,0.52,0.48,0
14.82,0.00332819544522988,0.52,0.52,0.48,0
14.83,0.00314986519655307,0.52,0.52,0.48,0
14.84,0.00297041581577035,0.52,0.52,0.48,0
14.85,0.0027899110603923,0.52,0.52,0.48,0
14.86,0.00260841506289899,0.52,0.52,0.48,0
14.87,0.00242599230795408,0.52,0.52,0.48,0
14.88,0.00224270760949382,0.52,0.52,0.48,0
14.89,0.0020586260876988,0.52,0.52,0.48,0
14.9,0.00187381314585725,0.52,0.52,0.48,0
14.91,0.00168833444712735,0.52,0.52,0.48,0
14.92,0.00150225589120759,0.52,0.52,0.48,0
14.93,0.00131564359092283,0.52,0.52,0.48,0
14.94,0.00112856384873483,0.52,0.52,0.48,0
14.95,0.000941083133185131,0.52,0.52,0.48,0
14.96,0.000753268055279327,0.52,0.52,0.48,0
14.97,0.000565185344820257,0.52,0.52,0.48,0
14.98,0.000376901826699333,0.52,0.52,0.48,0
14.99,0.000188484397154081,0.52,0.52,0.48,0
15,1.10218211923262e-17,0.52,0.52,0.48,0
15.01,-0.000188484397154059,0.52,0.52,0.48,0
15.02,-0.000376901826699311,0.52,0.52,0.48,0
15.03,-0.00056518534482027,0.52,0.52,0.48,0
15.04,-0.00075326805527934,0.52,0.52,0.48,0
15.05,-0.000941083133185145,0.52,0.52,0.48,0
15.06,-0.00112856384873481,0.52,0.52,0.48,0
15.07,-0.0013156435909228,0.52,0.52,0.48,0
15.08,-0.00150225589120757,0.52,0.52,0.48,0
15.09,-0.00168833444712733,0.52,0.52,0.48,0
15.1,-0.00187381314585722,0.52,0.52,0.48,0
15.11,-0.00205862608769878,0.52,0.52,0.48,0
15.12,-0.0022427076094938,0.52,0.52,0.48,0
15.13,-0.00242599230795409,0.52,0.52,0.48,0
15.14,-0.00260841506289897,0.52,0.52,0.48,0
15.15,-0.00278991106039228,0.52,0.52,0.48,0
15.16,-0.00297041581577033,0.52,0.52,0.48,0
15.17,-0.00314986519655305,0.52,0.52,0.48,0
15.18,-0.00332819544522986,0.52,0.52,0.48,0
15.19,-0.00350534320191257,0.52,0.52,0.48,0
15.2,-0.00368124552684678,0.52,0.52,0.48,0
15.21,-0.00385583992277396,0.52,0.52,0.48,0
15.22,-0.00402906435713664,0.52,0.52,0.48,0
15.23,-0.00420085728411807,0.52,0.52,0.48,0
15.24,-0.00437115766650932,0.52,0.52,0.48,0
15.25,-0.00453990499739545,0.52,0.52,0.48,0
15.26,-0.0047070393216533,0.52,0.52,0.48,0
15.27,-0.00487250125725332,0.52,0.52,0.48,0
15.28,-0.00503623201635762,0.52,0.52,0.48,0
15.29,-0.0051981734262071,0.52,0.52,0.48,0
15.3,-0.00535826794978996,0.52,0.52,0.48,0
15.31,-0.00551645870628429,0.52,0.52,0.48,0
15.32,-0.00567268949126757,0.52,0.52,0.48,0
15.33,-0.00582690479668575,0.52,0.52,0.48,0
15.34,-0.00597904983057517,0.52,0.52,0.48,0
15.35,-0.00612907053652974,0.52,0.52,0.48,0
15.36,-0.006276913612907,0.52,0.52,0.48,0
15.37,-0.00642252653176586,0.52,0.52,0.48,0
15.38,-0.00656585755752957,0.52,0.52,0.48,0
15.39,-0.0067068557653672,0.52,0.52,0.48,0
15.4,-0.00684547105928687,0.52,0.52,0.48,0
15.41,-0.00698165418993473,0.52,0.52,0.48,0
15.42,-0.00711535677209285,0.52,0.52,0.48,0
15.43,-0.00724653130187045,0.52,0.52,0.48,0
15.44,-0.00737513117358172,0.52,0.52,0.48,0
15.45,-0.00750111069630459,0.52,0.52,0.48,0
15.46,-0.00762442511011449,0.52,0.52,0.48,0
15.47,-0.00774503060198734,0.52,0.52,0.48,0
15.48,-0.00786288432136619,0.52,0.52,0.48,0
15.49,-0.0079779443953857,0.52,0.52,0.48,0
15.5,-0.00809016994374948,0.52,0.52,0.48,0
15.51,-0.00819952109325452,0.52,0.52,0.48,0
15.52,-0.00830595899195812,0.52,0.52,0.48,0
15.53,-0.00840944582298169,0.52,0.52,0.48,0
15.54,-0.00850994481794692,0.52,0.52,0.48,0
15.55,-0.00860742027003945,0.52,0.52,0.48,0
15.56,-0.00870183754669526,0.52,0.52,0.48,0
15.57,-0.00879316310190556,0.52,0.52,0.48,0
15.58,-0.00888136448813544,0.52,0.52,0.48,0
15.59,-0.00896641036785235,0.52,0.52,0.48,0
15.6,-0.00904827052466019,0.52,0.52,0.48,0
15.61,-0.00912691587403504,0.52,0.52,0.48,0
15.62,-0.00920231847365871,0.52,0.52,0.48,0
15.63,-0.00927445153334661,0.52,0.52,0.48,0
15.64,-0.00934328942456611,0.52,0.52,0.48,0
15.65,-0.00940880768954226,0.52,0.52,0.48,0
15.66,-0.00947098304994744,0.52,0.52,0.48,0
15.67,-0.00952979341517218,0.52,0.52,0.48,0
15.68,-0.00958521789017375,0.52,0.52,0.48,0
15.69,-0.0096372367829001,0.52,0.52,0.48,0
15.7,-0.00968583161128632,0.52,0.52,0.48,0
15.71,-0.00973098510982127,0.52,0.52,0.48,0
15.72,-0.00977268123568193,0.52,0.52,0.48,0
15.73,-0.00981090517443334,0.52,0.52,0.48,0
15.74,-0.00984564334529206,0.52,0.52,0.48,0
15.75,-0.00987688340595138,0.52,0.52,0.48,0
15.76,-0.00990461425696651,0.52,0.52,0.48,0
15.77,-0.00992882604569813,0.52,0.52,0.48,0
15.78,-0.009949510169813,0.52,0.52,0.48,0
15.79,-0.0099666592803403,0.52,0.52,0.48,0
15.8,-0.00998026728428272,0.52,0.52,0.48,0
15.81,-0.00999032934678125,0.52,0.52,0.48,0
15.82,-0.009996841892833,0.52,0.52,0.48,0
15.83,-0.00999980260856137,0.52,0.52,0.48,0
15.84,-0.00999921044203816,0.52,0.52,0.48,0
15.85,-0.00999506560365732,0.52,0.52,0.48,0
15.86,-0.00998736956606018,0.52,0.52,0.48,0
15.87,-0.00997612506361225,0.52,0.52,0.48,0
15.88,-0.00996133609143173,0.52,0.52,0.48,0
15.89,-0.00994300790396999,0.52,0.52,0.48,0
15.9,-0.00992114701314478,0.52,0.52,0.48,0
15.91,-0.00989576118602651,0.52,0.52,0.48,0
15.92,-0.00986685944207868,0.52,0.52,0.48,0
15.93,-0.0098344520499533,0.52,0.52,0.48,0
15.94,-0.00979855052384247,0.52,0.52,0.48,0
15.95,-0.00975916761938747,0.52,0.52,0.48,0
15.96,-0.00971631732914674,0.52,0.52,0.48,0
15.97,-0.00967001487762435,0.52,0.52,0.48,0
15.98,-0.00962027671586086,0.52,0.52,0.48,0
15.99,-0.0095671205155883,0.52,0.52,0.48,0
16,-0.00951056516295154,0.52,0.52,0.48,0
16.01,-0.00945063075179805,0.52,0.52,0.48,0
16.02,-0.00938733857653875,0.52,0.52,0.48,0
16.03,-0.0093207111245821,0.52,0.52,0.48,0
16.04,-0.00925077206834459,0.52,0.52,0.48,0
16.05,-0.00917754625683981,0.52,0.52,0.48,0
16.06,-0.00910105970684998,0.52,0.52,0.48,0
16.07,-0.00902133959368204,0.52,0.52,0.48,0
16.08,-0.00893841424151262,0.52,0.52,0.48,0
16.09,-0.00885231311332456,0.52,0.52,0.48,0
16.1,-0.00876306680043863,0.52,0.52,0.48,0
16.11,-0.00867070701164492,0.52,0.52,0.48,0
16.12,-0.00857526656193653,0.52,0.52,0.48,0
16.13,-0.00847677936085084,0.52,0.52,0.48,0
16.14,-0.00837528040042142,0.52,0.52,0.48,0
16.15,-0.00827080574274564,0.52,0.52,0.48,0
16.16,-0.00816339250717185,0.52,0.52,0.48,0
16.17,-0.0080530788571112,0.52,0.52,0.48,0
16.18,-0.00793990398647836,0.52,0.52,0.48,0
16.19,-0.00782390810576587,0.52,0.52,0.48,0
16.2,-0.00770513242775791,0.52,0.52,0.48,0
16.21,-0.00758361915288722,0.52,0.52,0.48,0
16.22,-0.00745941145424184,0.52,0.52,0.48,0
16.23,-0.0073325534622256,0.52,0.52,0.48,0
16.24,-0.00720309024887905,0.52,0.52,0.48,0
16.25,-0.00707106781186549,0.52,0.52,0.48,0
16.26,-0.00693653305812805,0.52,0.52,0.48,0
16.27,-0.0067995337872242,0.52,0.52,0.48,0
16.28,-0.00666011867434251,0.52,0.52,0.48,0
16.29,-0.00651833725300881,0.52,0.52,0.48,0
16.3,-0.0063742398974869,0.52,0.52,0.48,0
16.31,-0.00622787780488114,0.52,0.52,0.48,0
16.32,-0.00607930297694605,0.52,0.52,0.48,0
16.33,-0.00592856820161057,0.52,0.52,0.48,0
16.34,-0.00577572703422269,0.52,0.52,0.48,0
16.35,-0.0056208337785213,0.52,0.52,0.48,0
16.36,-0.0054639434673427,0.52,0.52,0.48,0
16.37,-0.00530511184306733,0.52,0.52,0.48,0
16.38,-0.00514439533781509,0.52,0.52,0.48,0
16.39,-0.00498185105339492,0.52,0.52,0.48,0
16.4,-0.0048175367410172,0.52,0.52,0.48,0
16.41,-0.00465151078077458,0.52,0.52,0.48,0
16.42,-0.0044838321609003,0.52,0.52,0.48,0
16.43,-0.00431456045680961,0.52,0.52,0.48,0
16.44,-0.00414375580993284,0.52,0.52,0.48,0
16.45,-0.00397147890634785,0.52,0.52,0.48,0
16.46,-0.003797790955218,0.52,0.52,0.48,0
16.47,-0.00362275366704549,0.52,0.52,0.48,0
16.48,-0.00344642923174518,0.52,0.52,0.48,0
16.49,-0.00326888029654941,0.52,0.52,0.48,0
16.5,-0.0030901699437495,0.52,0.52,0.48,0
16.51,-0.00291036166828269,0.52,0.52,0.48,0
16.52,-0.00272951935517327,0.52,0.52,0.48,0
16.53,-0.00254770725683382,0.52,0.52,0.48,0
16.54,-0.00236498997023729,0.52,0.52,0.48,0
16.55,-0.00218143241396541,0.52,0.52,0.48,0
16.56,-0.0019970998051441,0.52,0.52,0.48,0
16.57,-0.00181205763627138,0.52,0.52,0.48,0
16.58,-0.00162637165194882,0.52,0.52,0.48,0
16.59,-0.00144010782552255,0.52,0.52,0.48,0
16.6,-0.00125333233564301,0.52,0.52,0.48,0
16.61,-0.00106611154275262,0.52,0.52,0.48,0
16.62,-0.000878511965507425,0.52,0.52,0.48,0
16.63,-0.000690600257144098,0.52,0.52,0.48,0
16.64,-0.000502443181797712,0.52,0.52,0.48,0
16.65,-0.000314107590781311,0.52,0.52,0.48,0
16.66,-0.000125660398833531,0.52,0.52,0.48,0
16.67,6.28314396556089e-05,0.52,0.52,0.48,0
16.68,0.000251300954433347,0.52,0.52,0.48,0
16.69,0.000439681183178645,0.52,0.52,0.48,0
16.7,0.000627905195293118,0.52,0.52,0.48,0
16.71,0.000815906115681583,0.52,0.52,0.48,0
16.72,0.00100361714851211,0.52,0.52,0.48,0
16.73,0.00119097160094868,0.52,0.52,0.48,0
16.74,0.00137790290684639,0.52,0.52,0.48,0
16.75,0.00156434465040231,0.52,0.52,0.48,0
16.76,0.00175023058975278,0.52,0.52,0.48,0
16.77,0.00193549468050858,0.52,0.52,0.48,0
16.78,0.00212007109922054,0.52,0.52,0.48,0
16.79,0.00230389426676589,0.52,0.52,0.48,0
16.8,0.00248689887164856,0.52,0.52,0.48,0
16.81,0.00266901989320372,0.52,0.52,0.48,0
16.82,0.00285019262469975,0.52,0.52,0.48,0
16.83,0.00303035269632775,0.52,0.52,0.48,0
16.84,0.00320943609807209,0.52,0.52,0.48,0
16.85,0.00338737920245293,0.52,0.52,0.48,0
16.86,0.00356411878713248,0.52,0.52,0.48,0
16.87,0.003739592057378,0.52,0.52,0.48,0
16.88,0.00391373666837201,0.52,0.52,0.48,0
16.89,0.0040864907473635,0.52,0.52,0.48,0
16.9,0.00425779291565069,0.52,0.52,0.48,0
16.91,0.004427582310389,0.52,0.52,0.48,0
16.92,0.00459579860621489,0.52,0.52,0.48,0
16.93,0.00476238203667939,0.52,0.52,0.48,0
16.94,0.00492727341548293,0.52,0.52,0.48,0
16.95,0.00509041415750369,0.52,0.52,0.48,0
16.96,0.00525174629961296,0.52,0.52,0.48,0
16.97,0.00541121252126872,0.52,0.52,0.48,0
16.98,0.00556875616488186,0.52,0.52,0.48,0
16.99,0.00572432125594591,0.52,0.52,0.48,0
17,0.00587785252292469,0.52,0.52,0.48,0
17.01,0.00602929541689028,0.52,0.52,0.48,0
17.02,0.00617859613090334,0.52,0.52,0.48,0
17.03,0.00632570161913126,0.52,0.52,0.48,0
