t,e_line,u_L,u_R,v,omega
15.9500,0.424185,-0.115484,1.000000,0.287468,5.577422
15.9600,0.434136,-0.137165,1.000000,0.280421,5.685823
15.9700,0.444016,-0.158439,1.000000,0.273507,5.792193
15.9800,0.453793,-0.179224,1.000000,0.266752,5.896121
15.9900,0.463431,-0.199438,1.000000,0.260183,5.997188
16.0000,0.472896,-0.218994,1.000000,0.253827,6.094969
16.0100,0.482150,-0.237808,1.000000,0.247712,6.189042
16.0200,0.491156,-0.255797,1.000000,0.241866,6.278983
16.0300,0.499876,-0.272876,1.000000,0.236315,6.364380
16.0400,0.508272,-0.288966,1.000000,0.231086,6.444830
16.0500,0.516306,-0.303989,1.000000,0.226203,6.519947
16.0600,0.523939,-0.317873,1.000000,0.221691,6.589366
16.0700,0.531135,-0.330550,1.000000,0.217571,6.652749
16.0800,0.537858,-0.341957,1.000000,0.213864,6.709786
16.0900,0.544074,-0.352040,1.000000,0.210587,6.760201
16.1000,0.549751,-0.360751,1.000000,0.207756,6.803756
16.1100,0.554859,-0.368051,1.000000,0.205383,6.840254
16.1200,0.559371,-0.373908,1.000000,0.203480,6.869541
16.1300,0.563262,-0.378302,1.000000,0.202052,6.891508
16.1400,0.566512,-0.381219,1.000000,0.201104,6.906093
16.1500,0.569103,-0.382656,1.000000,0.200637,6.913281
16.1600,0.571021,-0.382621,1.000000,0.200648,6.913104
16.1700,0.572256,-0.381128,1.000000,0.201133,6.905639
16.1800,0.572804,-0.378202,1.000000,0.202084,6.891009
16.1900,0.572660,-0.373876,1.000000,0.203490,6.869379
16.2000,0.571829,-0.368191,1.000000,0.205338,6.840955
16.2100,0.570316,-0.361195,1.000000,0.207612,6.805976
16.2200,0.568130,-0.352943,1.000000,0.210293,6.764716
16.2300,0.565286,-0.343496,1.000000,0.213364,6.717479
16.2400,0.561800,-0.332918,1.000000,0.216802,6.664591
16.2500,0.557693,-0.321280,1.000000,0.220584,6.606400
16.2600,0.552988,-0.308654,1.000000,0.224687,6.543269
16.2700,0.547711,-0.295115,1.000000,0.229088,6.475576
16.2800,0.541890,-0.280741,1.000000,0.233759,6.403705
16.2900,0.535554,-0.265609,1.000000,0.238677,6.328043
16.3000,0.528737,-0.249796,1.000000,0.243816,6.248979
16.3100,0.521471,-0.233380,1.000000,0.249151,6.166901
16.3200,0.513789,-0.216438,1.000000,0.254658,6.082190
16.3300,0.505728,-0.199044,1.000000,0.260311,5.995220
16.3400,0.497322,-0.181271,1.000000,0.266087,5.906353
16.3500,0.488606,-0.163188,1.000000,0.271964,5.815941
16.3600,0.479616,-0.144865,1.000000,0.277919,5.724323
16.3700,0.470387,-0.126364,1.000000,0.283932,5.631822
16.3800,0.460953,-0.107749,1.000000,0.289982,5.538745
16.3900,0.451347,-0.089077,1.000000,0.296050,5.445385
16.4000,0.441602,-0.070403,1.000000,0.302119,5.352017
16.4100,0.431749,-0.051780,1.000000,0.308171,5.258900
16.4200,0.421819,-0.033255,1.000000,0.314192,5.166277
16.4300,0.411841,-0.014875,1.000000,0.320166,5.074373
16.4400,0.401842,0.003320,1.000000,0.326079,4.983400
16.4500,0.391848,0.021290,1.000000,0.331919,4.893551
16.4600,0.381886,0.038999,1.000000,0.337675,4.805007
16.4700,0.371977,0.056413,1.000000,0.343334,4.717933
16.4800,0.362145,0.073504,1.000000,0.348889,4.632481
16.4900,0.352410,0.090242,1.000000,0.354329,4.548791
16.5000,0.342792,0.106602,1.000000,0.359646,4.466991
16.5100,0.333307,0.122561,1.000000,0.364832,4.387195
16.5200,0.323974,0.138098,1.000000,0.369882,4.309510
16.5300,0.314807,0.153194,1.000000,0.374788,4.234032
16.5400,0.305820,0.167831,1.000000,0.379545,4.160847
16.5500,0.297028,0.181993,1.000000,0.384148,4.090035
16.5600,0.288441,0.195667,1.000000,0.388592,4.021665
16.5700,0.280071,0.208839,1.000000,0.392873,3.955803
16.5800,0.271928,0.221499,1.000000,0.396987,3.892507
16.5900,0.264020,0.233634,1.000000,0.400931,3.831829
16.6000,0.256357,0.245237,1.000000,0.404702,3.773816
16.6100,0.248946,0.256297,1.000000,0.408297,3.718513
16.6200,0.241793,0.266809,1.000000,0.411713,3.665957
16.6300,0.234905,0.276763,1.000000,0.414948,3.616186
16.6400,0.228287,0.286154,1.000000,0.418000,3.569231
16.6500,0.221944,0.294975,1.000000,0.420867,3.525124
16.6600,0.215882,0.303221,0.996779,0.422500,3.467785
16.6700,0.210103,0.310887,0.989113,0.422500,3.391127
16.6800,0.204611,0.317984,0.982016,0.422500,3.320161
16.6900,0.199406,0.324533,0.975467,0.422500,3.254671
16.7000,0.194487,0.330536,0.969464,0.422500,3.194641
16.7100,0.189853,0.335994,0.964006,0.422500,3.140060
16.7200,0.185506,0.340908,0.959092,0.422500,3.090920
16.7300,0.181443,0.345278,0.954722,0.422500,3.047219
16.7400,0.177664,0.349104,0.950896,0.422500,3.008961
16.7500,0.174169,0.352384,0.947616,0.422500,2.976157
16.7600,0.170958,0.355118,0.944882,0.422500,2.948824
16.7700,0.168030,0.357301,0.942699,0.422500,2.926986
16.7800,0.165385,0.358933,0.941067,0.422500,2.910675
16.7900,0.163023,0.360007,0.939993,0.422500,2.899931
16.8000,0.160945,0.360520,0.939480,0.422500,2.894802
16.8100,0.159152,0.360466,0.939534,0.422500,2.895344
16.8200,0.157644,0.359838,0.940162,0.422500,2.901620
16.8300,0.156423,0.358630,0.941370,0.422500,2.913703
16.8400,0.155491,0.356833,0.943167,0.422500,2.931674
16.8500,0.154849,0.354438,0.945562,0.422500,2.955621
16.8600,0.154499,0.351436,0.948564,0.422500,2.985640
16.8700,0.154446,0.347816,0.952184,0.422500,3.021837
16.8800,0.154690,0.343568,0.956432,0.422500,3.064320
16.8900,0.155237,0.338679,0.961321,0.422500,3.113210
16.9000,0.156089,0.333137,0.966863,0.422500,3.168629
16.9100,0.157252,0.326929,0.973071,0.422500,3.230706
16.9200,0.158728,0.320043,0.979957,0.422500,3.299574
16.9300,0.160523,0.312463,0.987537,0.422500,3.375368
16.9400,0.162641,0.304177,0.995823,0.422500,3.458226
16.9500,0.165088,0.295172,1.000000,0.420931,3.524141
16.9600,0.167869,0.285433,1.000000,0.417766,3.572835
16.9700,0.170986,0.274976,1.000000,0.414367,3.625121
16.9800,0.174441,0.263819,1.000000,0.410741,3.680903
16.9900,0.178234,0.251964,1.000000,0.406888,3.740179
17.0000,0.182365,0.239412,1.000000,0.402809,3.802942
17.0100,0.186833,0.226164,1.000000,0.398503,3.869180
17.0200,0.191639,0.212226,1.000000,0.393974,3.938869
17.0300,0.196780,0.197604,1.000000,0.389221,4.011980
17.0400,0.202254,0.182306,1.000000,0.384249,4.088472
17.0500,0.208060,0.166341,1.000000,0.379061,4.168295
17.0600,0.214194,0.149723,1.000000,0.373660,4.251385
17.0700,0.220652,0.132466,1.000000,0.368052,4.337668
17.0800,0.227428,0.114590,1.000000,0.362242,4.427050
17.0900,0.234517,0.096114,1.000000,0.356237,4.519428
17.1000,0.241911,0.077065,1.000000,0.350046,4.614676
17.1100,0.249602,0.057469,1.000000,0.343677,4.712654
17.1200,0.257579,0.037360,1.000000,0.337142,4.813201
17.1300,0.265832,0.016773,1.000000,0.330451,4.916133
17.1400,0.274346,-0.004249,1.000000,0.323619,5.021247
17.1500,0.283109,-0.025663,1.000000,0.316659,5.128317
17.1600,0.292102,-0.047418,1.000000,0.309589,5.237091
17.1700,0.301307,-0.069459,1.000000,0.302426,5.347295
17.1800,0.310704,-0.091726,1.000000,0.295189,5.458629
17.1900,0.320271,-0.114153,1.000000,0.287900,5.570767
17.2000,0.329982,-0.136672,1.000000,0.280582,5.683361
17.2100,0.339811,-0.159207,1.000000,0.273258,5.796035
17.2200,0.349729,-0.181678,1.000000,0.265955,5.908392
17.2300,0.359704,-0.204002,1.000000,0.258699,6.020012
17.2400,0.369703,-0.226091,1.000000,0.251520,6.130455
17.2500,0.379691,-0.247853,1.000000,0.244448,6.239264
17.2600,0.389631,-0.269193,1.000000,0.237512,6.345964
17.2700,0.399482,-0.290014,1.000000,0.230745,6.450071
17.2800,0.409205,-0.310219,1.000000,0.224179,6.551093
17.2900,0.418757,-0.329707,1.000000,0.217845,6.648533
17.3000,0.428094,-0.348379,1.000000,0.211777,6.741897
17.3100,0.437173,-0.366139,1.000000,0.206005,6.830697
17.3200,0.445949,-0.382891,1.000000,0.200560,6.914456
17.3300,0.454378,-0.398544,1.000000,0.195473,6.992718
17.3400,0.462414,-0.413009,1.000000,0.190772,7.065046
17.3500,0.470016,-0.426207,1.000000,0.186483,7.131035
17.3600,0.477139,-0.438063,1.000000,0.182630,7.190315
17.3700,0.483744,-0.448511,1.000000,0.179234,7.242553
17.3800,0.489793,-0.457493,1.000000,0.176315,7.287463
17.3900,0.495250,-0.464961,1.000000,0.173888,7.324807
17.4000,0.500082,-0.470880,1.000000,0.171964,7.354399
17.4100,0.504260,-0.475221,1.000000,0.170553,7.376106
17.4200,0.507760,-0.477971,1.000000,0.169660,7.389853
17.4300,0.510560,-0.479124,1.000000,0.169285,7.395621
17.4400,0.512643,-0.478690,1.000000,0.169426,7.393448
17.4500,0.513998,-0.476686,1.000000,0.170077,7.383428
17.4600,0.514617,-0.473142,1.000000,0.171229,7.365709
17.4700,0.514498,-0.468098,1.000000,0.172868,7.340488
17.4800,0.513644,-0.461602,1.000000,0.174979,7.308012
17.4900,0.512062,-0.453713,1.000000,0.177543,7.268567
17.5000,0.509762,-0.444496,1.000000,0.180539,7.222482
17.5100,0.506763,-0.434023,1.000000,0.183942,7.170117
17.5200,0.503082,-0.422372,1.000000,0.187729,7.111861
17.5300,0.498745,-0.409625,1.000000,0.191872,7.048125
17.5400,0.493778,-0.395868,1.000000,0.196343,6.979340
17.5500,0.488213,-0.381189,1.000000,0.201114,6.905946
17.5600,0.482082,-0.365679,1.000000,0.206154,6.828393
17.5700,0.475420,-0.349427,1.000000,0.211436,6.747136
17.5800,0.468265,-0.332525,1.000000,0.216929,6.662625
17.5900,0.460655,-0.315061,1.000000,0.222605,6.575307
17.6000,0.452630,-0.297124,1.000000,0.228435,6.485622
17.6100,0.444231,-0.278799,1.000000,0.234390,6.393997
17.6200,0.435497,-0.260169,1.000000,0.240445,6.300846
17.6300,0.426470,-0.241314,1.000000,0.246573,6.206569
17.6400,0.417190,-0.222310,1.000000,0.252749,6.111548
17.6500,0.407697,-0.203229,1.000000,0.258950,6.016147
17.6600,0.398029,-0.184142,1.000000,0.265154,5.920711
17.6700,0.388226,-0.165113,1.000000,0.271338,5.825566
17.6800,0.378322,-0.146204,1.000000,0.277484,5.731018
17.6900,0.368355,-0.127471,1.000000,0.283572,5.637354
17.7000,0.358358,-0.108968,1.000000,0.289585,5.544842
17.7100,0.348363,-0.090746,1.000000,0.295507,5.453732
17.7200,0.338402,-0.072851,1.000000,0.301323,5.364254
17.7300,0.328504,-0.055325,1.000000,0.307020,5.276623
17.7400,0.318696,-0.038207,1.000000,0.312583,5.191035
17.7500,0.309005,-0.021535,1.000000,0.318001,5.107673
17.7600,0.299454,-0.005341,1.000000,0.323264,5.026704
17.7700,0.290068,0.010344,1.000000,0.328362,4.948281
17.7800,0.280866,0.025491,1.000000,0.333285,4.872545
17.7900,0.271870,0.040075,1.000000,0.338024,4.799624
17.8000,0.263097,0.054073,1.000000,0.342574,4.729637
17.8100,0.254564,0.067462,1.000000,0.346925,4.662691
17.8200,0.246287,0.080223,1.000000,0.351073,4.598884
17.8300,0.238281,0.092338,1.000000,0.355010,4.538309
17.8400,0.230559,0.103791,1.000000,0.358732,4.481047
17.8500,0.223133,0.114565,1.000000,0.362234,4.427174
17.8600,0.216014,0.124648,1.000000,0.365510,4.376762
17.8700,0.209213,0.134025,1.000000,0.368558,4.329875
17.8800,0.202740,0.142685,1.000000,0.371373,4.286573
17.8900,0.196602,0.150617,1.000000,0.373951,4.246913
17.9000,0.190809,0.157811,1.000000,0.376289,4.210946
17.9100,0.185367,0.164256,1.000000,0.378383,4.178721
17.9200,0.180282,0.169943,1.000000,0.380231,4.150285
17.9300,0.175562,0.174864,1.000000,0.381831,4.125682
17.9400,0.171212,0.179010,1.000000,0.383178,4.104952
17.9500,0.167237,0.182373,1.000000,0.384271,4.088135
17.9600,0.163642,0.184946,1.000000,0.385108,4.075269
17.9700,0.160431,0.186722,1.000000,0.385685,4.066390
17.9800,0.157608,0.187694,1.000000,0.386000,4.061532
17.9900,0.155178,0.187855,1.000000,0.386053,4.060727
18.0000,0.153144,0.187198,1.000000,0.385839,4.064008
18.0100,0.151509,0.185719,1.000000,0.385359,4.071403
18.0200,0.150276,0.183412,1.000000,0.384609,4.082940
18.0300,0.149448,0.180271,1.000000,0.383588,4.098644
18.0400,0.149028,0.176292,1.000000,0.382295,4.118539
18.0500,0.149017,0.171471,1.000000,0.380728,4.142645
18.0600,0.149418,0.165804,1.000000,0.378886,4.170978
18.0700,0.150233,0.159289,1.000000,0.376769,4.203553
18.0800,0.151462,0.151925,1.000000,0.374375,4.240377
18.0900,0.153107,0.143709,1.000000,0.371705,4.281457
18.1000,0.155170,0.134642,1.000000,0.368759,4.326789
18.1100,0.157648,0.124727,1.000000,0.365536,4.376366
18.1200,0.160544,0.113966,1.000000,0.362039,4.430172
18.1300,0.163856,0.102363,1.000000,0.358268,4.488184
18.1400,0.167582,0.089926,1.000000,0.354226,4.550368
18.1500,0.171721,0.076664,1.000000,0.349916,4.616680
18.1600,0.176270,0.062587,1.000000,0.345341,4.687064
18.1700,0.181224,0.047710,1.000000,0.340506,4.761451
18.1800,0.186581,0.032049,1.000000,0.335416,4.839756
18.1900,0.192333,0.015624,1.000000,0.330078,4.921879
18.2000,0.198474,-0.001541,1.000000,0.324499,5.007703
18.2100,0.204996,-0.019418,1.000000,0.318689,5.097091
18.2200,0.211890,-0.037977,1.000000,0.312657,5.189886
18.2300,0.219143,-0.057181,1.000000,0.306416,5.285906
18.2400,0.226744,-0.076990,1.000000,0.299978,5.384950
18.2500,0.234678,-0.097358,1.000000,0.293359,5.486788
18.2600,0.242927,-0.118233,1.000000,0.286574,5.591166
18.2700,0.251475,-0.139560,1.000000,0.279643,5.697802
18.2800,0.260298,-0.161277,1.000000,0.272585,5.806385
18.2900,0.269376,-0.183315,1.000000,0.265423,5.916576
18.3000,0.278682,-0.205601,1.000000,0.258180,6.028007
18.3100,0.288188,-0.228056,1.000000,0.250882,6.140281
18.3200,0.297863,-0.250594,1.000000,0.243557,6.252972
18.3300,0.307676,-0.273126,1.000000,0.236234,6.365628
18.3400,0.317590,-0.295554,1.000000,0.228945,6.477769
18.3500,0.327567,-0.317779,1.000000,0.221722,6.588893
18.3600,0.337567,-0.339696,1.000000,0.214599,6.698478
18.3700,0.347547,-0.361197,1.000000,0.207611,6.805983
18.3800,0.357463,-0.382171,1.000000,0.200794,6.910856
18.3900,0.367267,-0.402507,1.000000,0.194185,7.012534
18.4000,0.376913,-0.422091,1.000000,0.187821,7.110454
18.4100,0.386350,-0.440811,1.000000,0.181737,7.204053
18.4200,0.395528,-0.458556,1.000000,0.175969,7.292779
18.4300,0.404397,-0.475219,1.000000,0.170554,7.376096
18.4400,0.412905,-0.490698,1.000000,0.165523,7.453491
18.4500,0.421003,-0.504896,1.000000,0.160909,7.524478
18.4600,0.428642,-0.517722,1.000000,0.156740,7.588611
18.4700,0.435773,-0.529097,1.000000,0.153043,7.645485
18.4800,0.442353,-0.538949,1.000000,0.149842,7.694745
18.4900,0.448339,-0.547218,1.000000,0.147154,7.736089
18.5000,0.453691,-0.553855,1.000000,0.144997,7.769275
18.5100,0.458374,-0.558825,1.000000,0.143382,7.794123
18.5200,0.462357,-0.562104,1.000000,0.142316,7.810520
18.5300,0.465614,-0.563683,1.000000,0.141803,7.818415
18.5400,0.468123,-0.561340,1.000000,0.142565,7.806698
18.5500,0.469869,-0.557194,1.000000,0.143912,7.785968
18.5600,0.470841,-0.551406,1.000000,0.145793,7.757030
18.5700,0.471037,-0.544026,1.000000,0.148192,7.720130
18.5800,0.470456,-0.535112,1.000000,0.151089,7.675561
18.5900,0.469108,-0.524733,1.000000,0.154462,7.623667
18.6000,0.467004,-0.512967,1.000000,0.158286,7.564834
18.6100,0.464161,-0.499897,1.000000,0.162533,7.499485
18.6200,0.460602,-0.485614,1.000000,0.167175,7.428071
18.6300,0.456353,-0.470214,1.000000,0.172180,7.351070
18.6400,0.451444,-0.453795,1.000000,0.177517,7.268973
18.6500,0.445908,-0.436457,1.000000,0.183151,7.182285
18.6600,0.439782,-0.418303,1.000000,0.189052,7.091514
18.6700,0.433104,-0.399434,1.000000,0.195184,6.997169
18.6800,0.425916,-0.379951,1.000000,0.201516,6.899755
18.6900,0.418260,-0.359953,1.000000,0.208015,6.799766
18.7000,0.410178,-0.339537,1.000000,0.214651,6.697684
18.7100,0.401714,-0.318795,1.000000,0.221391,6.593977
18.7200,0.392914,-0.297819,1.000000,0.228209,6.489093
18.7300,0.383819,-0.276692,1.000000,0.235075,6.383461
18.7400,0.374474,-0.255497,1.000000,0.241963,6.277486
18.7500,0.364921,-0.234311,1.000000,0.248849,6.171553
18.7600,0.355201,-0.213205,1.000000,0.255708,6.066025
18.7700,0.345355,-0.192248,1.000000,0.262520,5.961238
18.7800,0.335421,-0.171502,1.000000,0.269262,5.857508
18.7900,0.325436,-0.151025,1.000000,0.275917,5.755127
18.8000,0.315436,-0.130873,1.000000,0.282466,5.654365
18.8100,0.305455,-0.111094,1.000000,0.288894,5.555471
18.8200,0.295523,-0.091735,1.000000,0.295186,5.458673
18.8300,0.285673,-0.072836,1.000000,0.301328,5.364180
18.8400,0.275930,-0.054437,1.000000,0.307308,5.272183
18.8500,0.266323,-0.036571,1.000000,0.313114,5.182855
18.8600,0.256875,-0.019271,1.000000,0.318737,5.096354
18.8700,0.247609,-0.002564,1.000000,0.324167,5.012822
18.8800,0.238548,0.013523,1.000000,0.329395,4.932387
18.8900,0.229709,0.028967,1.000000,0.334414,4.855167
18.9000,0.221112,0.043747,1.000000,0.339218,4.781264
18.9100,0.212773,0.057845,1.000000,0.343800,4.710775
18.9200,0.204707,0.071244,1.000000,0.348154,4.643782
18.9300,0.196929,0.083927,1.000000,0.352276,4.580363
18.9400,0.189450,0.095883,1.000000,0.356162,4.520586
18.9500,0.182284,0.107098,1.000000,0.359807,4.464511
18.9600,0.175440,0.117561,1.000000,0.363207,4.412196
18.9700,0.168928,0.127262,1.000000,0.366360,4.363688
18.9800,0.162757,0.136193,1.000000,0.369263,4.319035
18.9900,0.156936,0.144345,1.000000,0.371912,4.278276
19.0000,0.151471,0.151710,1.000000,0.374306,4.241450
19.0100,0.146369,0.158282,1.000000,0.376442,4.208590
19.0200,0.141636,0.164055,1.000000,0.378318,4.179726
19.0300,0.137278,0.169022,1.000000,0.379932,4.154889
19.0400,0.133300,0.173179,1.000000,0.381283,4.134105
19.0500,0.129707,0.176521,1.000000,0.382369,4.117397
19.0600,0.126502,0.179042,1.000000,0.383189,4.104788
19.0700,0.123690,0.180740,1.000000,0.383741,4.096299
19.0800,0.121274,0.181610,1.000000,0.384023,4.091949
19.0900,0.119258,0.181649,1.000000,0.384036,4.091756
19.1000,0.117644,0.180853,1.000000,0.383777,4.095733
19.1100,0.116435,0.179221,1.000000,0.383247,4.103895
19.1200,0.115633,0.176749,1.000000,0.382444,4.116253
19.1300,0.115241,0.173437,1.000000,0.381367,4.132815
19.1400,0.115261,0.169282,1.000000,0.380017,4.153588
19.1500,0.115694,0.164286,1.000000,0.378393,4.178572
19.1600,0.116541,0.158446,1.000000,0.376495,4.207768
19.1700,0.117803,0.151766,1.000000,0.374324,4.241170
19.1800,0.119482,0.144246,1.000000,0.371880,4.278768
19.1900,0.121578,0.135891,1.000000,0.369165,4.320544
19.2000,0.124089,0.126704,1.000000,0.366179,4.366478
19.2100,0.127017,0.116692,1.000000,0.362925,4.416538
19.2200,0.130359,0.105862,1.000000,0.359405,4.470688
19.2300,0.134114,0.094224,1.000000,0.355623,4.528880
19.2400,0.138279,0.081789,1.000000,0.351581,4.591057
19.2500,0.142852,0.068570,1.000000,0.347285,4.657149
19.2600,0.147828,0.054585,1.000000,0.342740,4.727076
19.2700,0.153202,0.039852,1.000000,0.337952,4.800741
19.2800,0.158969,0.024393,1.000000,0.332928,4.878034
19.2900,0.165121,0.008235,1.000000,0.327676,4.958827
19.3000,0.171651,-0.008595,1.000000,0.322207,5.042976
19.3100,0.178547,-0.026063,1.000000,0.316530,5.130314
19.3200,0.185800,-0.044131,1.000000,0.310657,5.220657
19.3300,0.193397,-0.062759,1.000000,0.304603,5.313797
19.3400,0.201323,-0.081900,1.000000,0.298382,5.409502
19.3500,0.209561,-0.101504,1.000000,0.292011,5.507520
19.3600,0.218093,-0.121514,1.000000,0.285508,5.607568
19.3700,0.226900,-0.141868,1.000000,0.278893,5.709342
19.3800,0.235959,-0.162502,1.000000,0.272187,5.812509
19.3900,0.245244,-0.183342,1.000000,0.265414,5.916712
19.4000,0.254729,-0.204313,1.000000,0.258598,6.021564
19.4100,0.264386,-0.225331,1.000000,0.251767,6.126657
19.4200,0.274181,-0.246311,1.000000,0.244949,6.231556
19.4300,0.284081,-0.267161,1.000000,0.238173,6.335804
19.4400,0.294049,-0.287784,1.000000,0.231470,6.438922
19.4500,0.304048,-0.308083,1.000000,0.224873,6.540416
19.4600,0.314036,-0.327955,1.000000,0.218415,6.639773
19.4700,0.323971,-0.347295,1.000000,0.212129,6.736473
19.4800,0.333809,-0.365997,1.000000,0.206051,6.829986
19.4900,0.343504,-0.383957,1.000000,0.200214,6.919784
19.5000,0.353009,-0.401068,1.000000,0.194653,7.005338
19.5100,0.362276,-0.417226,1.000000,0.189401,7.086131
19.5200,0.371258,-0.432332,1.000000,0.184492,7.161662
19.5300,0.379906,-0.446290,1.000000,0.179956,7.231448
19.5400,0.388172,-0.459007,1.000000,0.175823,7.295037
19.5500,0.396010,-0.470402,1.000000,0.172119,7.352009
19.5600,0.403375,-0.480396,1.000000,0.168871,7.401982
19.5700,0.410223,-0.488924,1.000000,0.166100,7.444621
19.5800,0.416513,-0.495928,1.000000,0.163823,7.479640
19.5900,0.422208,-0.501361,1.000000,0.162058,7.506804
19.6000,0.427272,-0.505188,1.000000,0.160814,7.525938
19.6100,0.431675,-0.507385,1.000000,0.160100,7.536925
19.6200,0.435391,-0.507942,1.000000,0.159919,7.539708
19.6300,0.438398,-0.506858,1.000000,0.160271,7.534290
19.6400,0.440677,-0.504147,1.000000,0.161152,7.520736
19.6500,0.442217,-0.499833,1.000000,0.162554,7.499167
19.6600,0.443010,-0.493952,1.000000,0.164465,7.469762
19.6700,0.443054,-0.486550,1.000000,0.166871,7.432749
19.6800,0.442352,-0.477681,1.000000,0.169754,7.388406
19.6900,0.440911,-0.467411,1.000000,0.173091,7.337055
19.7000,0.438743,-0.455810,1.000000,0.176862,7.279052
19.7100,0.435866,-0.442958,1.000000,0.181039,7.214788
19.7200,0.432300,-0.428936,1.000000,0.185596,7.144681
19.7300,0.428069,-0.413834,1.000000,0.190504,7.069168
19.7400,0.423203,-0.397740,1.000000,0.195734,6.988701
19.7500,0.417731,-0.380748,1.000000,0.201257,6.903742
19.7600,0.411689,-0.362952,1.000000,0.207041,6.814759
19.7700,0.405111,-0.344444,1.000000,0.213056,6.722218
19.7800,0.398035,-0.325317,1.000000,0.219272,6.626583
19.7900,0.390501,-0.305661,1.000000,0.225660,6.528306
19.8000,0.382548,-0.285566,1.000000,0.232191,6.427832
19.8100,0.374217,-0.265118,1.000000,0.238837,6.325590
19.8200,0.365547,-0.244399,1.000000,0.245570,6.221993
19.8300,0.356580,-0.223487,1.000000,0.252367,6.117435
19.8400,0.347355,-0.202458,1.000000,0.259201,6.012291
19.8500,0.337911,-0.181383,1.000000,0.266050,5.906917
19.8600,0.328287,-0.160329,1.000000,0.272893,5.801647
19.8700,0.318519,-0.139359,1.000000,0.279708,5.696794
19.8800,0.308643,-0.118530,1.000000,0.286478,5.592649
19.8900,0.298694,-0.097896,1.000000,0.293184,5.489482
19.9000,0.288704,-0.077509,1.000000,0.299810,5.387546
19.9100,0.278705,-0.057414,1.000000,0.306340,5.287070
19.9200,0.268725,-0.037653,1.000000,0.312763,5.188266
19.9300,0.258793,-0.018265,1.000000,0.319064,5.091327
19.9400,0.248935,0.000714,1.000000,0.325232,4.996430
19.9500,0.239174,0.019253,1.000000,0.331257,4.903736
19.9600,0.229535,0.037322,1.000000,0.337130,4.813389
19.9700,0.220038,0.054896,1.000000,0.342841,4.725520
19.9800,0.210702,0.071951,1.000000,0.348384,4.640247
19.9900,0.201547,0.088465,1.000000,0.353751,4.557676
20.0000,0.192587,0.104420,1.000000,0.358936,4.477902
20.0100,0.183839,0.119798,1.000000,0.363934,4.401008
20.0200,0.175317,0.134586,1.000000,0.368740,4.327071
20.0300,0.167034,0.148769,1.000000,0.373350,4.256156
20.0400,0.159000,0.162335,1.000000,0.377759,4.188325
20.0500,0.151227,0.175274,1.000000,0.381964,4.123628
20.0600,0.143725,0.187577,1.000000,0.385963,4.062114
20.0700,0.136501,0.199235,1.000000,0.389751,4.003823
20.0800,0.129564,0.210241,1.000000,0.393328,3.948793
20.0900,0.122921,0.220589,1.000000,0.396691,3.897055
20.1000,0.116578,0.230272,1.000000,0.399838,3.848640
20.1100,0.110541,0.239285,1.000000,0.402768,3.803573
20.1200,0.104816,0.247624,1.000000,0.405478,3.761878
20.1300,0.099406,0.255285,1.000000,0.407968,3.723577
20.1400,0.094317,0.262262,1.000000,0.410235,3.688689
20.1500,0.089551,0.268554,1.000000,0.412280,3.657232
20.1600,0.085113,0.274155,1.000000,0.414100,3.629224
20.1700,0.081005,0.279064,1.000000,0.415696,3.604680
20.1800,0.077231,0.283277,1.000000,0.417065,3.583617
20.1900,0.073794,0.286790,1.000000,0.418207,3.566049
20.2000,0.070695,0.289602,1.000000,0.419121,3.551991
20.2100,0.067936,0.291709,1.000000,0.419805,3.541457
20.2200,0.065521,0.293108,1.000000,0.420260,3.534461
20.2300,0.063451,0.293797,1.000000,0.420484,3.531017
20.2400,0.061728,0.293772,1.000000,0.420476,3.531138
20.2500,0.060354,0.293032,1.000000,0.420236,3.534838
20.2600,0.059331,0.291574,1.000000,0.419762,3.542129
20.2700,0.058659,0.289395,1.000000,0.419053,3.553025
20.2800,0.058342,0.286493,1.000000,0.418110,3.567537
20.2900,0.058379,0.282865,1.000000,0.416931,3.585676
20.3000,0.058774,0.278510,1.000000,0.415516,3.607451
20.3100,0.059526,0.273426,1.000000,0.413863,3.632872
20.3200,0.060637,0.267611,1.000000,0.411974,3.661943
20.3300,0.062109,0.261066,1.000000,0.409846,3.694671
20.3400,0.063942,0.253789,1.000000,0.407481,3.731055
20.3500,0.066136,0.245781,1.000000,0.404879,3.771095
20.3600,0.068693,0.237043,1.000000,0.402039,3.814786
20.3700,0.071613,0.227577,1.000000,0.398962,3.862116
20.3800,0.074895,0.217386,1.000000,0.395650,3.913072
20.3900,0.078540,0.206474,1.000000,0.392104,3.967632
20.4000,0.082546,0.194846,1.000000,0.388325,4.025768
20.4100,0.086913,0.182511,1.000000,0.384316,4.087447
20.4200,0.091638,0.169475,1.000000,0.380079,4.152623
20.4300,0.096719,0.155751,1.000000,0.375619,4.221244
20.4400,0.102153,0.141351,1.000000,0.370939,4.293246
20.4500,0.107937,0.126289,1.000000,0.366044,4.368554
20.4600,0.114065,0.110584,1.000000,0.360940,4.447079
20.4700,0.120533,0.094256,1.000000,0.355633,4.528719
20.4800,0.127333,0.077329,1.000000,0.350132,4.613356
20.4900,0.134459,0.059828,1.000000,0.344444,4.700858
20.5000,0.141900,0.041786,1.000000,0.338580,4.791071
20.5100,0.149647,0.023235,1.000000,0.332551,4.883826
