time,e_line,u_L,u_R,v,omega,fault_flag
61.19,NaN,1,1,0.6,0,1
61.2,NaN,1,1,0.6,0,1
61.21,NaN,1,1,0.6,0,1
61.22,NaN,1,1,0.6,0,1
61.23,NaN,1,1,0.6,0,1
61.24,NaN,1,1,0.6,0,1
61.25,NaN,1,1,0.6,0,1
61.26,NaN,1,1,0.6,0,1
61.27,NaN,1,1,0.6,0,1
61.28,NaN,1,1,0.6,0,1
61.29,NaN,1,1,0.6,0,1
61.3,NaN,1,1,0.6,0,1
61.31,NaN,1,1,0.6,0,1
61.32,NaN,1,1,0.6,0,1
61.33,NaN,1,1,0.6,0,1
61.34,NaN,1,1,0.6,0,1
61.35,NaN,1,1,0.6,0,1
61.36,NaN,1,1,0.6,0,1
61.37,NaN,1,1,0.6,0,1
61.38,NaN,1,1,0.6,0,1
61.39,NaN,1,1,0.6,0,1
61.4,NaN,1,1,0.6,0,1
61.41,NaN,1,1,0.6,0,1
61.42,NaN,1,1,0.6,0,1
61.43,NaN,1,1,0.6,0,1
61.44,NaN,1,1,0.6,0,1
61.45,NaN,1,1,0.6,0,1
61.46,NaN,1,1,0.6,0,1
61.47,NaN,1,1,0.6,0,1
61.48,NaN,1,1,0.6,0,1
61.49,NaN,1,1,0.6,0,1
61.5,NaN,1,1,0.6,0,1
61.51,NaN,1,1,0.6,0,1
61.52,NaN,1,1,0.6,0,1
61.53,NaN,1,1,0.6,0,1
61.54,NaN,1,1,0.6,0,1
61.55,NaN,1,1,0.6,0,1
61.56,NaN,1,1,0.6,0,1
61.57,NaN,1,1,0.6,0,1
61.58,NaN,1,1,0.6,0,1
61.59,NaN,1,1,0.6,0,1
61.6,NaN,1,1,0.6,0,1
61.61,NaN,1,1,0.6,0,1
61.62,NaN,1,1,0.6,0,1
61.63,NaN,1,1,0.6,0,1
61.64,NaN,1,1,0.6,0,1
61.65,NaN,1,1,0.6,0,1
61.66,NaN,1,1,0.6,0,1
61.67,NaN,1,1,0.6,0,1
61.68,NaN,1,1,0.6,0,1
61.69,NaN,1,1,0.6,0,1
61.7,NaN,1,1,0.6,0,1
61.71,NaN,1,1,0.6,0,1
61.72,NaN,1,1,0.6,0,1
61.73,NaN,1,1,0.6,0,1
61.74,NaN,1,1,0.6,0,1
61.75,NaN,1,1,0.6,0,1
61.76,NaN,1,1,0.6,0,1
61.77,NaN,1,1,0.6,0,1
61.78,NaN,1,1,0.6,0,1
61.79,NaN,1,1,0.6,0,1
61.8,NaN,1,1,0.6,0,1
61.81,NaN,1,1,0.6,0,1
61.82,NaN,1,1,0.6,0,1
61.83,NaN,1,1,0.6,0,1
61.84,NaN,1,1,0.6,0,1
61.85,NaN,1,1,0.6,0,1
61.86,NaN,1,1,0.6,0,1
61.87,NaN,1,1,0.6,0,1
61.88,NaN,1,1,0.6,0,1
61.89,NaN,1,1,0.6,0,1
61.9,NaN,1,1,0.6,0,1
61.91,NaN,1,1,0.6,0,1
61.92,NaN,1,1,0.6,0,1
61.93,NaN,1,1,0.6,0,1
61.94,NaN,1,1,0.6,0,1
61.95,NaN,1,1,0.6,0,1
61.96,NaN,1,1,0.6,0,1
61.97,NaN,1,1,0.6,0,1
61.98,NaN,1,1,0.6,0,1
61.99,NaN,1,1,0.6,0,1
62,NaN,1,1,0.6,0,1
62.01,NaN,1,1,0.6,0,1
62.02,NaN,1,1,0.6,0,1
62.03,NaN,1,1,0.6,0,1
62.04,NaN,1,1,0.6,0,1
62.05,NaN,1,1,0.6,0,1
62.06,NaN,1,1,0.6,0,1
62.07,NaN,1,1,0.6,0,1
62.08,NaN,1,1,0.6,0,1
62.09,NaN,1,1,0.6,0,1
62.1,NaN,1,1,0.6,0,1
62.11,NaN,1,1,0.6,0,1
62.12,NaN,1,1,0.6,0,1
62.13,NaN,1,1,0.6,0,1
62.14,NaN,1,1,0.6,0,1
62.15,NaN,1,1,0.6,0,1
62.16,NaN,1,1,0.6,0,1
62.17,NaN,1,1,0.6,0,1
62.18,NaN,1,1,0.6,0,1
62.19,NaN,1,1,0.6,0,1
62.2,NaN,1,1,0.6,0,1
62.21,NaN,1,1,0.6,0,1
62.22,NaN,1,1,0.6,0,1
62.23,NaN,1,1,0.6,0,1
62.24,NaN,1,1,0.6,0,1
62.25,NaN,1,1,0.6,0,1
62.26,NaN,1,1,0.6,0,1
62.27,NaN,1,1,0.6,0,1
62.28,NaN,1,1,0.6,0,1
62.29,NaN,1,1,0.6,0,1
62.3,NaN,1,1,0.6,0,1
62.31,NaN,1,1,0.6,0,1
62.32,NaN,1,1,0.6,0,1
62.33,NaN,1,1,0.6,0,1
62.34,NaN,1,1,0.6,0,1
62.35,NaN,1,1,0.6,0,1
62.36,NaN,1,1,0.6,0,1
62.37,NaN,1,1,0.6,0,1
62.38,NaN,1,1,0.6,0,1
62.39,NaN,1,1,0.6,0,1
62.4,NaN,1,1,0.6,0,1
62.41,NaN,1,1,0.6,0,1
62.42,NaN,1,1,0.6,0,1
62.43,NaN,1,1,0.6,0,1
62.44,NaN,1,1,0.6,0,1
62.45,NaN,1,1,0.6,0,1
62.46,NaN,1,1,0.6,0,1
62.47,NaN,1,1,0.6,0,1
62.48,NaN,1,1,0.6,0,1
62.49,NaN,1,1,0.6,0,1
62.5,NaN,1,1,0.6,0,1
62.51,NaN,1,1,0.6,0,1
62.52,NaN,1,1,0.6,0,1
62.53,NaN,1,1,0.6,0,1
62.54,NaN,1,1,0.6,0,1
62.55,NaN,1,1,0.6,0,1
62.56,NaN,1,1,0.6,0,1
62.57,NaN,1,1,0.6,0,1
62.58,NaN,1,1,0.6,0,1
62.59,NaN,1,1,0.6,0,1
62.6,NaN,1,1,0.6,0,1
62.61,NaN,1,1,0.6,0,1
62.62,NaN,1,1,0.6,0,1
62.63,NaN,1,1,0.6,0,1
62.64,NaN,1,1,0.6,0,1
62.65,NaN,1,1,0.6,0,1
62.66,NaN,1,1,0.6,0,1
62.67,NaN,1,1,0.6,0,1
62.68,NaN,1,1,0.6,0,1
62.69,NaN,1,1,0.6,0,1
62.7,NaN,1,1,0.6,0,1
62.71,NaN,1,1,0.6,0,1
62.72,NaN,1,1,0.6,0,1
62.73,NaN,1,1,0.6,0,1
62.74,NaN,1,1,0.6,0,1
62.75,NaN,1,1,0.6,0,1
62.76,NaN,1,1,0.6,0,1
62.77,NaN,1,1,0.6,0,1
62.78,NaN,1,1,0.6,0,1
62.79,NaN,1,1,0.6,0,1
62.8,NaN,1,1,0.6,0,1
62.81,NaN,1,1,0.6,0,1
62.82,NaN,1,1,0.6,0,1
62.83,NaN,1,1,0.6,0,1
62.84,NaN,1,1,0.6,0,1
62.85,NaN,1,1,0.6,0,1
62.86,NaN,1,1,0.6,0,1
62.87,NaN,1,1,0.6,0,1
62.88,NaN,1,1,0.6,0,1
62.89,NaN,1,1,0.6,0,1
62.9,NaN,1,1,0.6,0,1
62.91,NaN,1,1,0.6,0,1
62.92,NaN,1,1,0.6,0,1
62.93,NaN,1,1,0.6,0,1
62.94,NaN,1,1,0.6,0,1
62.95,NaN,1,1,0.6,0,1
62.96,NaN,1,1,0.6,0,1
62.97,NaN,1,1,0.6,0,1
62.98,NaN,1,1,0.6,0,1
62.99,NaN,1,1,0.6,0,1
63,NaN,1,1,0.6,0,1
63.01,NaN,1,1,0.6,0,1
63.02,NaN,1,1,0.6,0,1
63.03,NaN,1,1,0.6,0,1
63.04,NaN,1,1,0.6,0,1
63.05,NaN,1,1,0.6,0,1
63.06,NaN,1,1,0.6,0,1
63.07,NaN,1,1,0.6,0,1
63.08,NaN,1,1,0.6,0,1
63.09,NaN,1,1,0.6,0,1
63.1,NaN,1,1,0.6,0,1
63.11,NaN,1,1,0.6,0,1
63.12,NaN,1,1,0.6,0,1
63.13,NaN,1,1,0.6,0,1
63.14,NaN,1,1,0.6,0,1
63.15,NaN,1,1,0.6,0,1
63.16,NaN,1,1,0.6,0,1
63.17,NaN,1,1,0.6,0,1
63.18,NaN,1,1,0.6,0,1
63.19,NaN,1,1,0.6,0,1
63.2,NaN,1,1,0.6,0,1
63.21,NaN,1,1,0.6,0,1
63.22,NaN,1,1,0.6,0,1
63.23,NaN,1,1,0.6,0,1
63.24,NaN,1,1,0.6,0,1
63.25,NaN,1,1,0.6,0,1
63.26,NaN,1,1,0.6,0,1
63.27,NaN,1,1,0.6,0,1
63.28,NaN,1,1,0.6,0,1
63.29,NaN,1,1,0.6,0,1
63.3,NaN,1,1,0.6,0,1
63.31,NaN,1,1,0.6,0,1
63.32,NaN,1,1,0.6,0,1
63.33,NaN,1,1,0.6,0,1
63.34,NaN,1,1,0.6,0,1
63.35,NaN,1,1,0.6,0,1
63.36,NaN,1,1,0.6,0,1
63.37,NaN,1,1,0.6,0,1
63.38,NaN,1,1,0.6,0,1
63.39,NaN,1,1,0.6,0,1
63.4,NaN,1,1,0.6,0,1
63.41,NaN,1,1,0.6,0,1
63.42,NaN,1,1,0.6,0,1
63.43,NaN,1,1,0.6,0,1
63.44,NaN,1,1,0.6,0,1
63.45,NaN,1,1,0.6,0,1
63.46,NaN,1,1,0.6,0,1
63.47,NaN,1,1,0.6,0,1
63.48,NaN,1,1,0.6,0,1
63.49,NaN,1,1,0.6,0,1
63.5,NaN,1,1,0.6,0,1
63.51,NaN,1,1,0.6,0,1
63.52,NaN,1,1,0.6,0,1
63.53,NaN,1,1,0.6,0,1
63.54,NaN,1,1,0.6,0,1
63.55,NaN,1,1,0.6,0,1
63.56,NaN,1,1,0.6,0,1
63.57,NaN,1,1,0.6,0,1
63.58,NaN,1,1,0.6,0,1
63.59,NaN,1,1,0.6,0,1
63.6,NaN,1,1,0.6,0,1
63.61,NaN,1,1,0.6,0,1
63.62,NaN,1,1,0.6,0,1
63.63,NaN,1,1,0.6,0,1
63.64,NaN,1,1,0.6,0,1
63.65,NaN,1,1,0.6,0,1
63.66,NaN,1,1,0.6,0,1
63.67,NaN,1,1,0.6,0,1
63.68,NaN,1,1,0.6,0,1
63.69,NaN,1,1,0.6,0,1
63.7,NaN,1,1,0.6,0,1
63.71,NaN,1,1,0.6,0,1
63.72,NaN,1,1,0.6,0,1
63.73,NaN,1,1,0.6,0,1
63.74,NaN,1,1,0.6,0,1
63.75,NaN,1,1,0.6,0,1
63.76,NaN,1,1,0.6,0,1
63.77,NaN,1,1,0.6,0,1
63.78,NaN,1,1,0.6,0,1
63.79,NaN,1,1,0.6,0,1
63.8,NaN,1,1,0.6,0,1
63.81,NaN,1,1,0.6,0,1
63.82,NaN,1,1,0.6,0,1
63.83,NaN,1,1,0.6,0,1
63.84,NaN,1,1,0.6,0,1
63.85,NaN,1,1,0.6,0,1
63.86,NaN,1,1,0.6,0,1
63.87,NaN,1,1,0.6,0,1
63.88,NaN,1,1,0.6,0,1
63.89,NaN,1,1,0.6,0,1
63.9,NaN,1,1,0.6,0,1
63.91,NaN,1,1,0.6,0,1
63.92,NaN,1,1,0.6,0,1
63.93,NaN,1,1,0.6,0,1
63.94,NaN,1,1,0.6,0,1
63.95,NaN,1,1,0.6,0,1
63.96,NaN,1,1,0.6,0,1
63.97,NaN,1,1,0.6,0,1
63.98,NaN,1,1,0.6,0,1
63.99,NaN,1,1,0.6,0,1
64,NaN,1,1,0.6,0,1
64.01,NaN,1,1,0.6,0,1
64.02,NaN,1,1,0.6,0,1
64.03,NaN,1,1,0.6,0,1
64.04,NaN,1,1,0.6,0,1
64.05,NaN,1,1,0.6,0,1
64.06,NaN,1,1,0.6,0,1
64.07,NaN,1,1,0.6,0,1
64.08,NaN,1,1,0.6,0,1
64.09,NaN,1,1,0.6,0,1
64.1,NaN,1,1,0.6,0,1
64.11,NaN,1,1,0.6,0,1
64.12,NaN,1,1,0.6,0,1
64.13,NaN,1,1,0.6,0,1
64.14,NaN,1,1,0.6,0,1
64.15,NaN,1,1,0.6,0,1
64.16,NaN,1,1,0.6,0,1
64.17,NaN,1,1,0.6,0,1
64.18,NaN,1,1,0.6,0,1
64.19,NaN,1,1,0.6,0,1
64.2,NaN,1,1,0.6,0,1
64.21,NaN,1,1,0.6,0,1
64.22,NaN,1,1,0.6,0,1
64.23,NaN,1,1,0.6,0,1
64.24,NaN,1,1,0.6,0,1
64.25,NaN,1,1,0.6,0,1
64.26,NaN,1,1,0.6,0,1
64.27,NaN,1,1,0.6,0,1
64.28,NaN,1,1,0.6,0,1
64.29,NaN,1,1,0.6,0,1
64.3,NaN,1,1,0.6,0,1
64.31,NaN,1,1,0.6,0,1
64.32,NaN,1,1,0.6,0,1
64.33,NaN,1,1,0.6,0,1
64.34,NaN,1,1,0.6,0,1
64.35,NaN,1,1,0.6,0,1
64.36,NaN,1,1,0.6,0,1
64.37,NaN,1,1,0.6,0,1
64.38,NaN,1,1,0.6,0,1
64.39,NaN,1,1,0.6,0,1
64.4,NaN,1,1,0.6,0,1
64.41,NaN,1,1,0.6,0,1
64.42,NaN,1,1,0.6,0,1
64.43,NaN,1,1,0.6,0,1
64.44,NaN,1,1,0.6,0,1
64.45,NaN,1,1,0.6,0,1
64.46,NaN,1,1,0.6,0,1
64.47,NaN,1,1,0.6,0,1
64.48,NaN,1,1,0.6,0,1
64.49,NaN,1,1,0.6,0,1
64.5,NaN,1,1,0.6,0,1
64.51,NaN,1,1,0.6,0,1
64.52,NaN,1,1,0.6,0,1
64.53,NaN,1,1,0.6,0,1
64.54,NaN,1,1,0.6,0,1
64.55,NaN,1,1,0.6,0,1
64.56,NaN,1,1,0.6,0,1
64.57,NaN,1,1,0.6,0,1
64.58,NaN,1,1,0.6,0,1
64.59,NaN,1,1,0.6,0,1
64.6,NaN,1,1,0.6,0,1
64.61,NaN,1,1,0.6,0,1
64.62,NaN,1,1,0.6,0,1
64.63,NaN,1,1,0.6,0,1
64.64,NaN,1,1,0.6,0,1
64.65,NaN,1,1,0.6,0,1
64.66,NaN,1,1,0.6,0,1
64.67,NaN,1,1,0.6,0,1
64.68,NaN,1,1,0.6,0,1
64.69,NaN,1,1,0.6,0,1
64.7,NaN,1,1,0.6,0,1
64.71,NaN,1,1,0.6,0,1
64.72,NaN,1,1,0.6,0,1
64.73,NaN,1,1,0.6,0,1
64.74,NaN,1,1,0.6,0,1
64.75,NaN,1,1,0.6,0,1
64.76,NaN,1,1,0.6,0,1
64.77,NaN,1,1,0.6,0,1
64.78,NaN,1,1,0.6,0,1
64.79,NaN,1,1,0.6,0,1
64.8,NaN,1,1,0.6,0,1
64.81,NaN,1,1,0.6,0,1
64.82,NaN,1,1,0.6,0,1
64.83,NaN,1,1,0.6,0,1
64.84,NaN,1,1,0.6,0,1
64.85,NaN,1,1,0.6,0,1
64.86,NaN,1,1,0.6,0,1
64.87,NaN,1,1,0.6,0,1
64.88,NaN,1,1,0.6,0,1
64.89,NaN,1,1,0.6,0,1
64.9,NaN,1,1,0.6,0,1
64.91,NaN,1,1,0.6,0,1
64.92,NaN,1,1,0.6,0,1
64.93,NaN,1,1,0.6,0,1
64.94,NaN,1,1,0.6,0,1
64.95,NaN,1,1,0.6,0,1
64.96,NaN,1,1,0.6,0,1
64.97,NaN,1,1,0.6,0,1
64.98,NaN,1,1,0.6,0,1
64.99,NaN,1,1,0.6,0,1
65,0.021008351841332,1,1,0.6,0,0
65.01,0.0210990544422911,1,1,0.6,0,0
65.02,0.0211896726470602,1,1,0.6,0,0
65.03,0.0212802060931672,1,1,0.6,0,0
65.04,0.021370654418478,1,1,0.6,0,0
65.05,0.0214610172611998,1,1,0.6,0,0
65.06,0.0215512942598812,1,1,0.6,0,0
65.07,0.0216414850534141,1,1,0.6,0,0
65.08,0.0217315892810358,1,1,0.6,0,0
65.09,0.0218216065823294,1,1,0.6,0,0
65.1,0.0219115365972256,1,1,0.6,0,0
65.11,0.0220013789660047,1,1,0.6,0,0
65.12,0.0220911333292973,1,1,0.6,0,0
65.13,0.022180799328086,1,1,0.6,0,0
65.14,0.022270376603707,1,1,0.6,0,0
65.15,0.0223598647978513,1,1,0.6,0,0
65.16,0.0224492635525661,1,1,0.6,0,0
65.17,0.0225385725102567,1,1,0.6,0,0
65.18,0.0226277913136874,1,1,0.6,0,0
65.19,0.0227169196059828,1,1,0.6,0,0
65.2,0.0228059570306303,1,1,0.6,0,0
65.21,0.0228949032314799,1,1,0.6,0,0
65.22,0.0229837578527472,1,1,0.6,0,0
65.23,0.0230725205390137,1,1,0.6,0,0
65.24,0.0231611909352288,1,1,0.6,0,0
65.25,0.0232497686867111,1,1,0.6,0,0
65.26,0.0233382534391496,1,1,0.6,0,0
65.27,0.0234266448386054,1,1,0.6,0,0
65.28,0.0235149425315132,1,1,0.6,0,0
65.29,0.0236031461646821,1,1,0.6,0,0
65.3,0.0236912553852979,1,1,0.6,0,0
65.31,0.0237792698409238,1,1,0.6,0,0
65.32,0.0238671891795019,1,1,0.6,0,0
65.33,0.0239550130493553,1,1,0.6,0,0
65.34,0.0240427410991883,1,1,0.6,0,0
65.35,0.024130372978089,1,1,0.6,0,0
65.36,0.0242179083355299,1,1,0.6,0,0
65.37,0.0243053468213699,1,1,0.6,0,0
65.38,0.0243926880858548,1,1,0.6,0,0
65.39,0.02447993177962,1,1,0.6,0,0
65.4,0.0245670775536908,1,1,0.6,0,0
65.41,0.024654125059484,1,1,0.6,0,0
65.42,0.0247410739488099,1,1,0.6,0,0
65.43,0.0248279238738731,1,1,0.6,0,0
65.44,0.0249146744872737,1,1,0.6,0,0
65.45,0.0250013254420097,1,1,0.6,0,0
65.46,0.0250878763914771,1,1,0.6,0,0
65.47,0.0251743269894726,1,1,0.6,0,0
65.48,0.0252606768901937,1,1,0.6,0,0
65.49,0.0253469257482407,1,1,0.6,0,0
65.5,0.0254330732186188,1,1,0.6,0,0
65.51,0.0255191189567378,1,1,0.6,0,0
65.52,0.0256050626184148,1,1,0.6,0,0
65.53,0.0256909038598758,1,1,0.6,0,0
65.54,0.0257766423377553,1,1,0.6,0,0
65.55,0.0258622777091,1,1,0.6,0,0
65.56,0.0259478096313685,1,1,0.6,0,0
65.57,0.0260332377624328,1,1,0.6,0,0
65.58,0.0261185617605809,1,1,0.6,0,0
65.59,0.0262037812845168,1,1,0.6,0,0
65.6,0.0262888959933623,1,1,0.6,0,0
65.61,0.0263739055466591,1,1,0.6,0,0
65.62,0.0264588096043689,1,1,0.6,0,0
65.63,0.0265436078268753,1,1,0.6,0,0
65.64,0.026628299874986,1,1,0.6,0,0
65.65,0.0267128854099328,1,1,0.6,0,0
65.66,0.0267973640933733,1,1,0.6,0,0
65.67,0.0268817355873933,1,1,0.6,0,0
65.68,0.0269659995545069,1,1,0.6,0,0
65.69,0.027050155657658,1,1,0.6,0,0
65.7,0.0271342035602226,1,1,0.6,0,0
65.71,0.0272181429260092,1,1,0.6,0,0
65.72,0.0273019734192604,1,1,0.6,0,0
65.73,0.0273856947046543,1,1,0.6,0,0
65.74,0.0274693064473059,1,1,0.6,0,0
65.75,0.0275528083127683,1,1,0.6,0,0
65.76,0.0276361999670343,1,1,0.6,0,0
65.77,0.0277194810765371,1,1,0.6,0,0
65.78,0.0278026513081527,1,1,0.6,0,0
65.79,0.0278857103292001,1,1,0.6,0,0
65.8,0.0279686578074433,1,1,0.6,0,0
65.81,0.0280514934110927,1,1,0.6,0,0
65.82,0.0281342168088057,1,1,0.6,0,0
65.83,0.0282168276696891,1,1,0.6,0,0
65.84,0.0282993256632994,1,1,0.6,0,0
65.85,0.0283817104596447,1,1,0.6,0,0
65.86,0.0284639817291861,1,1,0.6,0,0
65.87,0.0285461391428386,1,1,0.6,0,0
65.88,0.0286281823719724,1,1,0.6,0,0
65.89,0.0287101110884151,1,1,0.6,0,0
65.9,0.0287919249644516,1,1,0.6,0,0
65.91,0.0288736236728266,1,1,0.6,0,0
65.92,0.0289552068867455,1,1,0.6,0,0
65.93,0.0290366742798754,1,1,0.6,0,0
65.94,0.0291180255263469,1,1,0.6,0,0
65.95,0.0291992603007551,1,1,0.6,0,0
65.96,0.029280378278161,1,1,0.6,0,0
65.97,0.029361379134093,1,1,0.6,0,0
65.98,0.0294422625445475,1,1,0.6,0,0
65.99,0.029523028185991,1,1,0.6,0,0
66,0.0296036757353612,1,1,0.6,0,0
66.01,0.029684204870068,1,1,0.6,0,0
66.02,0.0297646152679947,1,1,0.6,0,0
66.03,0.0298449066075002,1,1,0.6,0,0
66.04,0.0299250785674189,1,1,0.6,0,0
66.05,0.0300051308270634,1,1,0.6,0,0
66.06,0.0300850630662246,1,1,0.6,0,0
66.07,0.0301648749651734,1,1,0.6,0,0
66.08,0.0302445662046629,1,1,0.6,0,0
66.09,0.0303241364659277,1,1,0.6,0,0
66.1,0.030403585430687,1,1,0.6,0,0
66.11,0.0304829127811454,1,1,0.6,0,0
66.12,0.0305621181999931,1,1,0.6,0,0
66.13,0.0306412013704087,1,1,0.6,0,0
66.14,0.0307201619760599,1,1,0.6,0,0
66.15,0.030798999701104,1,1,0.6,0,0
66.16,0.0308777142301903,1,1,0.6,0,0
66.17,0.030956305248461,1,1,0.6,0,0
66.18,0.031034772441552,1,1,0.6,0,0
66.19,0.0311131154955944,1,1,0.6,0,0
66.2,0.0311913340972165,1,1,0.6,0,0
66.21,0.0312694279335437,1,1,0.6,0,0
66.22,0.0313473966922009,1,1,0.6,0,0
66.23,0.0314252400613132,1,1,0.6,0,0
66.24,0.0315029577295069,1,1,0.6,0,0
66.25,0.0315805493859119,1,1,0.6,0,0
66.26,0.0316580147201615,1,1,0.6,0,0
66.27,0.0317353534223943,1,1,0.6,0,0
66.28,0.0318125651832558,1,1,0.6,0,0
66.29,0.0318896496938989,1,1,0.6,0,0
66.3,0.0319666066459858,1,1,0.6,0,0
66.31,0.0320434357316888,1,1,0.6,0,0
66.32,0.0321201366436915,1,1,0.6,0,0
66.33,0.0321967090751905,1,1,0.6,0,0
66.34,0.0322731527198962,1,1,0.6,0,0
66.35,0.0323494672720339,1,1,0.6,0,0
66.36,0.0324256524263457,1,1,0.6,0,0
66.37,0.0325017078780911,1,1,0.6,0,0
66.38,0.0325776333230482,1,1,0.6,0,0
66.39,0.0326534284575156,1,1,0.6,0,0
66.4,0.0327290929783126,1,1,0.6,0,0
66.41,0.0328046265827813,1,1,0.6,0,0
66.42,0.0328800289687875,1,1,0.6,0,0
66.43,0.0329552998347217,1,1,0.6,0,0
66.44,0.0330304388795003,1,1,0.6,0,0
66.45,0.0331054458025676,1,1,0.6,0,0
66.46,0.0331803203038957,1,1,0.6,0,0
66.47,0.033255062083987,1,1,0.6,0,0
66.48,0.0333296708438742,1,1,0.6,0,0
66.49,0.0334041462851224,1,1,0.6,0,0
66.5,0.0334784881098301,1,1,0.6,0,0
66.51,0.03355269602063,1,1,0.6,0,0
66.52,0.0336267697206905,1,1,0.6,0,0
66.53,0.033700708913717,1,1,0.6,0,0
66.54,0.0337745133039527,1,1,0.6,0,0
66.55,0.0338481825961803,1,1,0.6,0,0
66.56,0.0339217164957226,1,1,0.6,0,0
66.57,0.0339951147084441,1,1,0.6,0,0
66.58,0.0340683769407522,1,1,0.6,0,0
66.59,0.034141502899598,1,1,0.6,0,0
66.6,0.0342144922924776,1,1,0.6,0,0
66.61,0.0342873448274337,1,1,0.6,0,0
66.62,0.0343600602130562,1,1,0.6,0,0
66.63,0.0344326381584836,1,1,0.6,0,0
66.64,0.0345050783734044,1,1,0.6,0,0
66.65,0.0345773805680576,1,1,0.6,0,0
66.66,0.0346495444532347,1,1,0.6,0,0
66.67,0.0347215697402802,1,1,0.6,0,0
66.68,0.034793456141093,1,1,0.6,0,0
66.69,0.0348652033681276,1,1,0.6,0,0
66.7,0.0349368111343952,1,1,0.6,0,0
66.71,0.0350082791534648,1,1,0.6,0,0
66.72,0.0350796071394646,1,1,0.6,0,0
66.73,0.0351507948070826,1,1,0.6,0,0
66.74,0.0352218418715681,1,1,0.6,0,0
66.75,0.0352927480487333,1,1,0.6,0,0
66.76,0.0353635130549532,1,1,0.6,0,0
66.77,0.035434136607168,1,1,0.6,0,0
66.78,0.0355046184228838,1,1,0.6,0,0
66.79,0.035574958220173,1,1,0.6,0,0
66.8,0.0356451557176769,1,1,0.6,0,0
66.81,0.0357152106346056,1,1,0.6,0,0
66.82,0.0357851226907391,1,1,0.6,0,0
66.83,0.0358548916064297,1,1,0.6,0,0
66.84,0.0359245171026017,1,1,0.6,0,0
66.85,0.0359939989007531,1,1,0.6,0,0
66.86,0.0360633367229569,1,1,0.6,0,0
66.87,0.0361325302918621,1,1,0.6,0,0
66.88,0.036201579330694,1,1,0.6,0,0
66.89,0.036270483563257,1,1,0.6,0,0
66.9,0.0363392427139342,1,1,0.6,0,0
66.91,0.0364078565076888,1,1,0.6,0,0
66.92,0.036476324670066,1,1,0.6,0,0
66.93,0.0365446469271932,1,1,0.6,0,0
66.94,0.0366128230057813,1,1,0.6,0,0
66.95,0.0366808526331263,1,1,0.6,0,0
66.96,0.0367487355371096,1,1,0.6,0,0
66.97,0.0368164714461998,1,1,0.6,0,0
66.98,0.0368840600894533,1,1,0.6,0,0
66.99,0.0369515011965156,1,1,0.6,0,0
67,0.0370187944976224,1,1,0.6,0,0
67.01,0.0370859397236006,1,1,0.6,0,0
67.02,0.0371529366058693,1,1,0.6,0,0
67.03,0.0372197848764412,1,1,0.6,0,0
67.04,0.0372864842679231,1,1,0.6,0,0
67.05,0.0373530345135177,1,1,0.6,0,0
67.06,0.0374194353470241,1,1,0.6,0,0
67.07,0.0374856865028389,1,1,0.6,0,0
67.08,0.0375517877159577,1,1,0.6,0,0
67.09,0.0376177387219758,1,1,0.6,0,0
67.1,0.037683539257089,1,1,0.6,0,0
67.11,0.0377491890580956,1,1,0.6,0,0
67.12,0.0378146878623962,1,1,0.6,0,0
67.13,0.0378800354079958,1,1,0.6,0,0
67.14,0.0379452314335042,1,1,0.6,0,0
67.15,0.0380102756781376,1,1,0.6,0,0
67.16,0.0380751678817188,1,1,0.6,0,0
67.17,0.0381399077846794,1,1,0.6,0,0
67.18,0.0382044951280596,1,1,0.6,0,0
67.19,0.0382689296535103,1,1,0.6,0,0
67.2,0.0383332111032934,1,1,0.6,0,0
67.21,0.0383973392202831,1,1,0.6,0,0
67.22,0.0384613137479672,1,1,0.6,0,0
67.23,0.0385251344304476,1,1,0.6,0,0
67.24,0.0385888010124416,1,1,0.6,0,0
67.25,0.0386523132392831,1,1,0.6,0,0
67.26,0.0387156708569231,1,1,0.6,0,0
67.27,0.0387788736119313,1,1,0.6,0,0
67.28,0.0388419212514967,1,1,0.6,0,0
67.29,0.038904813523429,1,1,0.6,0,0
67.3,0.038967550176159,1,1,0.6,0,0
67.31,0.0390301309587403,1,1,0.6,0,0
67.32,0.0390925556208497,1,1,0.6,0,0
67.33,0.0391548239127889,1,1,0.6,0,0
67.34,0.0392169355854846,1,1,0.6,0,0
67.35,0.0392788903904901,1,1,0.6,0,0
67.36,0.0393406880799866,1,1,0.6,0,0
67.37,0.0394023284067832,1,1,0.6,0,0
67.38,0.0394638111243186,1,1,0.6,0,0
67.39,0.0395251359866622,1,1,0.6,0,0
67.4,0.0395863027485146,1,1,0.6,0,0
67.41,0.0396473111652087,1,1,0.6,0,0
67.42,0.0397081609927111,1,1,0.6,0,0
67.43,0.0397688519876224,1,1,0.6,0,0
67.44,0.0398293839071787,1,1,0.6,0,0
67.45,0.0398897565092526,1,1,0.6,0,0
67.46,0.0399499695523536,1,1,0.6,0,0
67.47,0.0400100227956297,1,1,0.6,0,0
67.48,0.040069915998868,1,1,0.6,0,0
67.49,0.0401296489224955,1,1,0.6,0,0
67.5,0.040189221327581,1,1,0.6,0,0
67.51,0.0402486329758349,1,1,0.6,0,0
67.52,0.0403078836296103,1,1,0.6,0,0
67.53,0.0403669730519051,1,1,0.6,0,0
67.54,0.0404259010063615,1,1,0.6,0,0
67.55,0.0404846672572677,1,1,0.6,0,0
